Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
110,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,28,1989,27,27,2302,25.6,0.04,0.12,0.04,0,0,0.16,0,0.04,0.12,0.16,0.04,0.16,0.11,0.11,0.06,0.18,0.11,0.06,0.18,0.11,0.18,Matches,56413b1f
111,Luiz Araújo,br BRA,FWMF,Lille,fr Ligue 1,21,1996,34,24,2018,22.4,0.22,0.13,0.22,0,0,0.22,0,0.22,0.13,0.36,0.22,0.36,0.17,0.17,0.1,0.27,0.17,0.1,0.27,0.17,0.27,Matches,fa18c72e
112,Sergio Araujo,ar ARG,MF,Las Palmas,es La Liga,25,1992,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0.26,0,0.26,0.26,0.26,Matches,080ac8d8
113,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,30,1987,29,26,2414,26.8,0.07,0.04,0.07,0,0,0.3,0,0.07,0.04,0.11,0.07,0.11,0.03,0.03,0.01,0.04,0.03,0.02,0.04,0.03,0.04,Matches,850c0a0d
114,Alphonse Areola,fr FRA,GK,Paris S-G,fr Ligue 1,24,1993,34,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2f965a72
115,Scott Arfield,ca CAN,MF,Burnley,eng Premier League,28,1988,18,15,1333,14.8,0.14,0.07,0.14,0,0,0.2,0,0.14,0.07,0.2,0.14,0.2,0.14,0.14,0.03,0.17,0.14,0.03,0.17,0.14,0.17,Matches,b1313ec4
116,Samuel Armenteros,se SWE,FW,Benevento,it Serie A,27,1990,9,5,429,4.8,0.21,0,0.21,0,0,0.21,0,0.21,0,0.21,0.21,0.21,0.23,0.23,0,0.23,0.23,0,0.23,0.23,0.23,Matches,9c8f641a
117,Yoël Armougom,fr FRA,MFDF,Caen,fr Ligue 1,19,1998,4,1,139,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches,9dd5da03
118,José Arnaiz,es ESP,MF,Barcelona,es La Liga,22,1995,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,46e07328
119,Marko Arnautović,at AUT,FWMF,West Ham,eng Premier League,28,1989,31,28,2313,25.7,0.43,0.23,0.43,0,0,0.19,0.04,0.43,0.23,0.66,0.43,0.66,0.4,0.4,0.16,0.56,0.41,0.15,0.56,0.41,0.56,Matches,459419
120,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,23,1994,29,28,2454,27.3,0.07,0,0.07,0,0.04,0.33,0.04,0.07,0,0.07,0.07,0.07,0.08,0.05,0.14,0.19,0.08,0.14,0.22,0.05,0.19,Matches,86e119e0
121,Jann-Fiete Arp,de GER,FW,Hamburger SV,de Bundesliga,17,2000,18,8,850,9.4,0.21,0,0.21,0,0,0.11,0,0.21,0,0.21,0.21,0.21,0.24,0.24,0.07,0.32,0.24,0.08,0.32,0.24,0.32,Matches,c21fb312
122,Alejandro Arribas,es ESP,DF,La Coruña,es La Liga,28,1989,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0.03,Matches,cc29324e
123,Kepa Arrizabalaga,es ESP,GK,Athletic Club,es La Liga,22,1994,30,30,2700,30,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,Matches,28d596a0
124,Harry Arter,ie IRL,MF,Bournemouth,eng Premier League,27,1989,13,11,960,10.7,0.09,0,0.09,0,0,0.37,0,0.09,0,0.09,0.09,0.09,0.06,0.06,0.02,0.07,0.06,0.02,0.08,0.06,0.08,Matches,2f4c5a52
125,Aythami Artiles,es ESP,DF,Las Palmas,es La Liga,31,1986,3,2,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,01ae64cd
126,Kwadwo Asamoah,gh GHA,DF,Juventus,it Serie A,28,1988,19,18,1568,17.4,0,0,0,0,0,0.23,0,0,0,0,0,0,0.01,0.01,0.06,0.07,0.01,0.06,0.08,0.01,0.08,Matches,089550f5
127,Takuma Asano,jp JPN,FWMF,Stuttgart,de Bundesliga,22,1994,15,7,721,8,0.13,0,0.13,0,0,0.13,0,0.12,0,0.12,0.12,0.12,0.21,0.21,0.14,0.35,0.21,0.14,0.35,0.21,0.35,Matches,13ddc856
128,Santiago Ascacíbar,ar ARG,MF,Stuttgart,de Bundesliga,20,1997,29,27,2381,26.5,0,0.04,0,0,0,0.42,0.04,0,0.04,0.04,0,0.04,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches,e26fcca3
129,Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,28,1989,23,23,2070,23,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9f0ea33f
130,Marco Asensio,es ESP,FWMF,Real Madrid,es La Liga,21,1996,32,19,1844,20.5,0.29,0.29,0.29,0,0,0.1,0,0.29,0.29,0.59,0.29,0.59,0.22,0.22,0.25,0.48,0.23,0.26,0.48,0.23,0.48,Matches,45af8a54
131,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,29,1987,34,33,2936,32.6,0.67,0.15,0.61,0.06,0.09,0.28,0,0.67,0.15,0.83,0.61,0.77,0.52,0.45,0.2,0.65,0.52,0.2,0.72,0.45,0.65,Matches,7dcf86f6
132,Benoît Assou-Ekotto,cm CMR,DF,Metz,fr Ligue 1,33,1984,13,13,1051,11.7,0,0,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0,0.03,Matches,a557e6b0
133,Simon Asta,de GER,MF,Augsburg,de Bundesliga,16,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,dfc85b89
134,Davide Astori,it ITA,DF,Fiorentina,it Serie A,30,1987,25,25,2250,25,0.04,0.04,0.04,0,0,0.2,0,0.04,0.04,0.08,0.04,0.08,0.03,0.03,0.01,0.04,0.03,0.01,0.04,0.03,0.04,Matches,1522dab2
135,Christian Atsu,gh GHA,FWMF,Newcastle Utd,eng Premier League,25,1992,28,19,1784,19.8,0.1,0.1,0.1,0,0,0.05,0,0.1,0.1,0.2,0.1,0.2,0.19,0.19,0.14,0.33,0.19,0.14,0.33,0.19,0.33,Matches,8816329f
136,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,28,1989,13,12,1057,11.7,0.85,0.34,0.77,0.09,0.17,0,0,0.85,0.34,1.19,0.77,1.11,0.77,0.64,0.1,0.74,0.77,0.1,0.86,0.64,0.74,Matches,d5dd5f1f
137,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,de Bundesliga,28,1989,16,16,1416,15.7,0.83,0.19,0.64,0.19,0.25,0.06,0.06,0.83,0.19,1.02,0.64,0.83,0.96,0.77,0.12,0.89,0.96,0.12,1.08,0.77,0.89,Matches,d5dd5f1f
138,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,20,1997,25,14,1266,14.1,0.64,0.35,0.57,0.07,0.14,0.07,0,0.64,0.36,1,0.57,0.92,0.5,0.4,0.17,0.56,0.5,0.17,0.67,0.4,0.56,Matches,97bfa797
139,Ludwig Augustinsson,se SWE,DFMF,Werder Bremen,de Bundesliga,23,1994,29,29,2532,28.1,0.04,0.04,0.04,0,0,0.11,0,0.04,0.04,0.07,0.04,0.07,0.05,0.05,0.09,0.14,0.05,0.09,0.14,0.05,0.14,Matches,9fec8860
140,Yann Aurel Bisseck,de GER,DFFW,Köln,de Bundesliga,16,2000,3,1,156,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3963c25b
141,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,24,1992,17,16,1429,15.9,0.13,0.13,0.13,0,0,0.13,0.13,0.13,0.13,0.25,0.13,0.25,0.04,0.04,0.12,0.17,0.05,0.12,0.17,0.05,0.17,Matches,5c2b4f07
142,Charlie Austin,eng ENG,FW,Southampton,eng Premier League,28,1989,24,10,1037,11.5,0.61,0,0.52,0.09,0.09,0.17,0,0.61,0,0.61,0.52,0.52,0.75,0.68,0.03,0.71,0.75,0.03,0.78,0.68,0.71,Matches,8d228291
143,Danilo Avelar,br BRA,DFFW,Amiens,fr Ligue 1,28,1989,21,20,1727,19.2,0.05,0,0.05,0,0,0.1,0,0.05,0,0.05,0.05,0.05,0.02,0.02,0.1,0.13,0.02,0.1,0.12,0.02,0.12,Matches,eacb45fd
144,Felipe Avenatti,uy URU,FWMF,Bologna,it Serie A,24,1993,11,4,468,5.2,0,0,0,0,0,0.19,0,0,0,0,0,0,0.02,0.02,0.02,0.06,0.03,0.03,0.05,0.03,0.05,Matches,23f9e9d3
145,Durel Avounou,cg CGO,MFDF,Caen,fr Ligue 1,19,1997,9,8,651,7.2,0,0,0,0,0,0.14,0,0,0,0,0,0,0.06,0.06,0.1,0.14,0.05,0.09,0.15,0.05,0.15,Matches,833a91a1
146,Chidozie Awaziem,ng NGA,DF,Nantes,fr Ligue 1,20,1997,22,16,1512,16.8,0.06,0.06,0.06,0,0,0.12,0.06,0.06,0.06,0.12,0.06,0.12,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches,70d8e84c
147,André Ayew,gh GHA,FWMF,Swansea City,eng Premier League,27,1989,12,10,950,10.6,0,0.19,0,0,0,0.28,0,0,0.19,0.19,0,0.19,0.19,0.19,0.14,0.33,0.19,0.14,0.33,0.19,0.33,Matches,5dbefa9d
148,André Ayew,gh GHA,MFFW,West Ham,eng Premier League,27,1989,18,9,895,9.9,0.3,0.2,0.3,0,0.1,0.2,0,0.3,0.2,0.5,0.3,0.5,0.29,0.22,0.02,0.24,0.29,0.02,0.32,0.22,0.24,Matches,5dbefa9d
149,Jordan Ayew,gh GHA,FWMF,Swansea City,eng Premier League,25,1991,36,33,2852,31.7,0.22,0.06,0.19,0.03,0.03,0.06,0.03,0.22,0.06,0.28,0.19,0.25,0.22,0.2,0.03,0.22,0.22,0.03,0.25,0.2,0.22,Matches,da052c14
150,Karim Azamoum,fr FRA,MF,Troyes,fr Ligue 1,27,1990,30,26,2251,25,0.04,0,0.04,0,0,0.2,0.04,0.04,0,0.04,0.04,0.04,0.06,0.06,0.08,0.14,0.05,0.08,0.13,0.05,0.13,Matches,eaf71a5e
151,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,27,1989,37,37,3330,37,0.05,0.16,0.05,0,0,0.03,0,0.05,0.16,0.22,0.05,0.22,0.04,0.04,0.08,0.12,0.04,0.08,0.12,0.04,0.12,Matches,53cad200
152,Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,31,1986,17,14,1159,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0.05,Matches,d3ce9f1f
153,Khouma Babacar,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,16,1,448,5,0.8,0.2,0.4,0.4,0.4,0.2,0,0.8,0.2,1,0.4,0.6,0.94,0.64,0.08,0.72,0.95,0.09,1.03,0.64,0.73,Matches,422ec08a
154,Khouma Babacar,sn SEN,FW,Sassuolo,it Serie A,24,1993,13,8,750,8.3,0.24,0.12,0.12,0.12,0.12,0,0,0.24,0.12,0.36,0.12,0.24,0.41,0.31,0.12,0.43,0.4,0.12,0.52,0.31,0.43,Matches,422ec08a
155,Carlos Bacca,co COL,FW,Villarreal,es La Liga,30,1986,35,30,2497,27.7,0.54,0.22,0.51,0.04,0.04,0.32,0,0.54,0.22,0.76,0.5,0.72,0.45,0.42,0.17,0.59,0.45,0.17,0.62,0.42,0.59,Matches,09a9e921
156,Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,28,1989,27,27,2351,26.1,0.08,0.04,0.08,0,0,0.34,0.08,0.08,0.04,0.11,0.08,0.11,0.07,0.07,0.09,0.16,0.07,0.09,0.17,0.07,0.17,Matches,e8c930bb
157,Holger Badstuber,de GER,DFMF,Stuttgart,de Bundesliga,28,1989,27,24,2173,24.1,0.08,0,0.08,0,0,0.08,0,0.08,0,0.08,0.08,0.08,0.05,0.05,0,0.05,0.05,0,0.05,0.05,0.05,Matches,45b7edae
158,Dylan Bahamboula,cg CGO,MFFW,Dijon,fr Ligue 1,22,1995,4,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches,7844c810
159,Farès Bahlouli,fr FRA,MFFW,Lille,fr Ligue 1,22,1995,11,2,307,3.4,0.29,0,0.29,0,0,0.59,0,0.29,0,0.29,0.29,0.29,0.09,0.09,0.26,0.38,0.1,0.27,0.37,0.1,0.37,Matches,776972d5
160,Stéphane Bahoken,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,26,19,1662,18.5,0.38,0.05,0.38,0,0,0.27,0,0.38,0.05,0.43,0.38,0.43,0.35,0.35,0.07,0.42,0.35,0.07,0.42,0.35,0.42,Matches,5046b7d4
161,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,33,1984,29,29,2538,28.2,0,0.07,0,0,0,0.21,0,0,0.07,0.07,0,0.07,0.03,0.03,0.07,0.1,0.03,0.07,0.1,0.03,0.1,Matches,f261abcb
162,Leon Bailey,jm JAM,FWDF,Leverkusen,de Bundesliga,19,1997,30,25,2215,24.6,0.37,0.24,0.37,0,0,0.08,0,0.37,0.24,0.61,0.37,0.61,0.27,0.27,0.24,0.51,0.27,0.23,0.51,0.27,0.51,Matches,3a233281
163,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,13,11,1001,11.1,0.09,0,0.09,0,0,0.18,0,0.09,0,0.09,0.09,0.09,0.09,0.09,0.03,0.12,0.09,0.03,0.11,0.09,0.11,Matches,a1232f4e
164,Leighton Baines,eng ENG,DF,Everton,eng Premier League,32,1984,22,22,1909,21.2,0.09,0.14,0,0.09,0.09,0.05,0,0.09,0.14,0.24,0,0.14,0.09,0.02,0.09,0.11,0.09,0.09,0.18,0.02,0.11,Matches,b18095b6
165,Riad Bajić,ba BIH,FWMF,Udinese,it Serie A,23,1994,5,0,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0.22,0.44,0.22,0.21,0.43,0.22,0.43,Matches,49d399d5
166,Marvin Bakalorz,de GER,MF,Hannover 96,de Bundesliga,27,1989,28,23,2055,22.8,0,0.04,0,0,0,0.18,0,0,0.04,0.04,0,0.04,0.07,0.07,0.08,0.14,0.07,0.08,0.15,0.07,0.15,Matches,04c11885
167,Cédric Bakambu,cd COD,FW,Villarreal,es La Liga,26,1991,15,15,1263,14,0.64,0,0.57,0.07,0.07,0.36,0,0.64,0,0.64,0.57,0.57,0.4,0.34,0.08,0.42,0.4,0.08,0.48,0.34,0.42,Matches,0af4dcf0
168,Tiemoué Bakayoko,fr FRA,MF,Chelsea,eng Premier League,22,1994,29,24,2126,23.6,0.08,0.08,0.08,0,0,0.17,0.08,0.08,0.08,0.17,0.08,0.17,0.15,0.15,0.03,0.17,0.15,0.03,0.18,0.15,0.18,Matches,59bf127b
169,Zakaria Bakkali,be BEL,FWMF,La Coruña,es La Liga,21,1996,23,10,909,10.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0.13,0.13,0.05,0.18,0.13,0.05,0.18,0.13,0.18,Matches,ec3efd7f
170,Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,19,1998,3,3,233,2.6,0.77,0,0.77,0,0,0.38,0,0.77,0,0.77,0.77,0.77,0.31,0.31,0.08,0.38,0.3,0.08,0.39,0.3,0.39,Matches,442b56fa
171,Keita Baldé,sn SEN,FWMF,Monaco,fr Ligue 1,22,1995,23,19,1473,16.4,0.49,0.3,0.49,0,0,0.18,0.06,0.49,0.31,0.79,0.49,0.79,0.34,0.34,0.12,0.45,0.34,0.11,0.45,0.34,0.45,Matches,509a4ccb
172,Sam Baldock,eng ENG,MF,Brighton,eng Premier League,28,1989,2,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9d597f08
173,Gareth Bale,wls WAL,FWMF,Real Madrid,es La Liga,28,1989,26,20,1799,20,0.8,0.1,0.75,0.05,0.05,0.25,0,0.8,0.1,0.9,0.75,0.85,0.53,0.49,0.27,0.76,0.54,0.26,0.8,0.5,0.76,Matches,a58bb1e1
174,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,29,1988,18,18,1549,17.2,0,0.12,0,0,0,0.06,0,0,0.12,0.12,0,0.12,0.01,0.01,0.05,0.06,0.01,0.05,0.06,0.01,0.06,Matches,1fe67e86
175,Andrija Balić,hr CRO,MF,Udinese,it Serie A,19,1997,21,11,1083,12,0,0.08,0,0,0,0.17,0,0,0.08,0.08,0,0.08,0.06,0.06,0.06,0.12,0.06,0.06,0.11,0.06,0.11,Matches,9be4ee80
176,Iván Balliu,al ALB,DF,Metz,fr Ligue 1,25,1992,25,22,1951,21.7,0,0.05,0,0,0,0.28,0,0,0.05,0.05,0,0.05,0.01,0.01,0.05,0.06,0.01,0.05,0.06,0.01,0.06,Matches,cee88597
177,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,20,1997,27,25,2055,22.8,0,0,0,0,0,0.22,0.04,0,0,0,0,0,0.01,0.01,0.02,0.03,0.01,0.02,0.03,0.01,0.03,Matches,f449640d
178,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,37,1980,21,9,860,9.6,0.1,0.31,0.1,0,0,0.31,0,0.1,0.31,0.42,0.1,0.42,0.02,0.02,0.13,0.14,0.02,0.12,0.14,0.02,0.14,Matches,4e7bfc23
179,Leon Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,14,14,1173,13,0,0,0,0,0,0.38,0.08,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.02,0.02,0.02,Matches,78e68b4d
180,Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,26,1990,28,26,2269,25.2,0.71,0.04,0.48,0.24,0.28,0.4,0.04,0.71,0.04,0.75,0.48,0.52,0.62,0.4,0.16,0.56,0.62,0.16,0.78,0.4,0.56,Matches,8ff07990
181,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,27,1990,18,17,1533,17,0,0,0,0,0,0.12,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.01,0.02,0.03,0.01,0.03,Matches,7fecbcdb
182,Jonathan Bamba,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,34,27,2572,28.6,0.24,0.28,0.1,0.14,0.14,0.03,0,0.24,0.28,0.52,0.1,0.38,0.32,0.21,0.21,0.42,0.32,0.21,0.53,0.21,0.42,Matches,b2bd0f6c
183,Yacine Bammou,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,16,10,725,8.1,0.37,0,0.37,0,0,0.25,0.12,0.37,0,0.37,0.37,0.37,0.14,0.14,0.02,0.17,0.14,0.03,0.17,0.14,0.17,Matches,a1d04509
184,Éver Banega,ar ARG,MF,Sevilla,es La Liga,29,1988,31,25,2399,26.7,0.11,0.11,0,0.11,0.11,0.34,0.04,0.11,0.11,0.23,0,0.11,0.14,0.06,0.21,0.27,0.14,0.21,0.35,0.06,0.27,Matches,fa937f7a
185,Mattia Bani,it ITA,DF,Chievo,it Serie A,23,1993,16,15,1317,14.6,0,0,0,0,0,0.34,0.07,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.02,0.02,0.02,Matches,0821331c
186,Beni Baningime,cd COD,MF,Everton,eng Premier League,18,1998,8,1,198,2.2,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ca9178af
187,Léo Baptistão,br BRA,FWMF,Espanyol,es La Liga,24,1992,36,31,2677,29.7,0.27,0.1,0.27,0,0,0.13,0,0.27,0.1,0.37,0.27,0.37,0.35,0.35,0.13,0.47,0.34,0.13,0.48,0.34,0.48,Matches,35f6db55
188,Sekou Baradji,fr FRA,MF,Amiens,fr Ligue 1,33,1984,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5693aa98
189,Antonín Barák,cz CZE,MF,Udinese,it Serie A,22,1994,34,31,2713,30.1,0.23,0.1,0.23,0,0,0.17,0,0.23,0.1,0.33,0.23,0.33,0.12,0.12,0.1,0.22,0.12,0.1,0.22,0.12,0.22,Matches,01efac19
190,Andrea Barberis,it ITA,MF,Crotone,it Serie A,23,1993,38,34,3029,33.7,0.06,0.03,0.06,0,0,0.03,0,0.06,0.03,0.09,0.06,0.09,0.04,0.04,0.06,0.11,0.05,0.06,0.11,0.05,0.11,Matches,32ebfe1e
191,Mariano Barbosa,ar ARG,GK,Villarreal,es La Liga,33,1984,13,12,1125,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,aad4f74f
192,Enis Bardhi,mk MKD,MF,Levante,es La Liga,22,1995,26,16,1580,17.6,0.51,0.06,0.51,0,0,0.45,0,0.51,0.06,0.57,0.51,0.57,0.16,0.16,0.07,0.23,0.16,0.07,0.23,0.16,0.23,Matches,cac2537b
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,32,1985,13,13,1125,12.5,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.06,0.06,0,0.07,0.07,0,0.07,Matches,1ae30132
194,Nicolò Barella,it ITA,MF,Cagliari,it Serie A,20,1997,34,34,2955,32.8,0.18,0.06,0.09,0.09,0.09,0.43,0.06,0.18,0.06,0.24,0.09,0.15,0.1,0.03,0.07,0.1,0.1,0.07,0.17,0.03,0.1,Matches,6928979a
195,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,28,1989,27,23,1859,20.7,0.05,0.05,0.05,0,0,0.24,0,0.05,0.05,0.1,0.05,0.1,0.02,0.02,0.03,0.06,0.02,0.04,0.06,0.02,0.06,Matches,3f7cd8f1
196,Ross Barkley,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,2,2,129,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.36,0.07,0.43,0.33,0.07,0.4,0.33,0.4,Matches,3a24769f
197,Aymen Barkok,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,9,2,314,3.5,0,0.29,0,0,0,0.29,0,0,0.29,0.29,0,0.29,0.03,0.03,0.17,0.2,0.03,0.16,0.19,0.03,0.19,Matches,a2a85828
198,Ashley Barnes,eng ENG,FWMF,Burnley,eng Premier League,27,1989,36,21,2165,24.1,0.37,0,0.37,0,0,0.41,0,0.37,0,0.37,0.37,0.37,0.24,0.24,0.08,0.32,0.25,0.08,0.32,0.25,0.32,Matches,2691c772
199,Harvey Barnes,eng ENG,MF,Leicester City,eng Premier League,19,1997,3,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.7,0,0.7,0.7,0.7,Matches,3ea50f67
200,Antonio Barragán,es ESP,DFMF,Betis,es La Liga,30,1987,29,28,2373,26.4,0,0.23,0,0,0,0.27,0,0,0.23,0.23,0,0.23,0.01,0.01,0.09,0.11,0.01,0.09,0.11,0.01,0.11,Matches,487d9b09
201,Antonio Barreca,it ITA,DFMF,Torino,it Serie A,22,1995,9,3,468,5.2,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.08,0.08,0,0.07,0.07,0,0.07,Matches,6a189491
202,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,33,1984,28,24,1965,21.8,0.05,0.09,0.05,0,0,0.23,0.09,0.05,0.09,0.14,0.05,0.14,0.06,0.06,0.09,0.15,0.06,0.09,0.15,0.06,0.15,Matches,43a1bea5
203,Barri,es ESP,MFFW,Getafe,es La Liga,21,1995,2,1,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,0.1,0,0.1,0.1,0.1,Matches,9704b62b
204,Musa Barrow,gm GAM,FWMF,Atalanta,it Serie A,18,1998,12,5,443,4.9,0.61,0.2,0.61,0,0,0,0,0.61,0.2,0.81,0.61,0.81,0.61,0.61,0.22,0.84,0.6,0.22,0.83,0.6,0.83,Matches,e5bf73f3
205,Gareth Barry,eng ENG,MF,West Brom,eng Premier League,36,1981,25,22,1923,21.4,0.05,0.05,0.05,0,0,0.19,0,0.05,0.05,0.09,0.05,0.09,0.05,0.05,0.07,0.12,0.05,0.07,0.12,0.05,0.12,Matches,7dbbe367
206,Fin Bartels,de GER,FW,Werder Bremen,de Bundesliga,30,1987,14,14,1121,12.5,0.16,0.24,0.16,0,0,0,0,0.16,0.24,0.4,0.16,0.4,0.24,0.24,0.28,0.52,0.24,0.28,0.52,0.24,0.52,Matches,acc7b7ec
207,Kyle Bartley,eng ENG,DF,Swansea City,eng Premier League,26,1991,5,2,235,2.6,0,0,0,0,0,0.77,0,0,0,0,0,0,0.04,0.04,0.12,0.15,0.04,0.11,0.14,0.04,0.14,Matches,18e96f64
208,Marc Bartra,es ESP,DF,Dortmund,de Bundesliga,26,1991,12,9,807,9,0.22,0.11,0.22,0,0,0.11,0,0.22,0.11,0.33,0.22,0.33,0.04,0.04,0.1,0.14,0.04,0.1,0.14,0.04,0.14,Matches,b742cc0d
209,Marc Bartra,es ESP,DF,Betis,es La Liga,26,1991,16,16,1420,15.8,0.06,0,0.06,0,0,0.38,0,0.06,0,0.06,0.06,0.06,0.05,0.05,0.04,0.09,0.05,0.04,0.09,0.05,0.09,Matches,b742cc0d
210,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,36,1981,25,14,1447,16.1,0,0.06,0,0,0,0.12,0,0,0.06,0.06,0,0.06,0,0,0.02,0.02,0,0.02,0.03,0,0.03,Matches,7c0000fd
211,Daniele Baselli,it ITA,MF,Torino,it Serie A,25,1992,32,30,2521,28,0.14,0,0.14,0,0,0.46,0.07,0.14,0,0.14,0.14,0.14,0.13,0.13,0.07,0.2,0.13,0.07,0.2,0.13,0.2,Matches,ea06dd97
212,Nicolas Basin,fr FRA,DF,Metz,fr Ligue 1,19,1998,5,3,313,3.5,0.29,0,0.29,0,0,0.29,0,0.29,0,0.29,0.29,0.29,0.06,0.06,0.03,0.11,0.07,0.04,0.11,0.07,0.11,Matches,67d251a2
213,Dušan Basta,rs SRB,DFMF,Lazio,it Serie A,32,1984,11,9,775,8.6,0,0.12,0,0,0,0,0,0,0.12,0.12,0,0.12,0.07,0.07,0.05,0.12,0.07,0.04,0.11,0.07,0.11,Matches,3b57f7f8
214,Gil Bastião Dias,pt POR,FW,Monaco,fr Ligue 1,20,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches,e61bdd69
215,Gil Bastião Dias,pt POR,FWMF,Fiorentina,it Serie A,20,1996,27,9,1190,13.2,0.15,0.23,0.15,0,0,0.08,0,0.15,0.23,0.38,0.15,0.38,0.21,0.21,0.08,0.3,0.21,0.09,0.3,0.21,0.3,Matches,e61bdd69
216,Samuel Bastien,cd COD,MFFW,Chievo,it Serie A,20,1996,21,15,1355,15.1,0.07,0,0.07,0,0,0.2,0.13,0.07,0,0.07,0.07,0.07,0.05,0.05,0.02,0.07,0.05,0.02,0.07,0.05,0.07,Matches,ec30b9c8
