Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
1281,Hassane Kamara,ci CIV,DF,Nice,fr Ligue 1,26,1994,36,34,2960,32.9,0.06,0.03,0.06,0,0,0.09,0,0.06,0.03,0.09,0.06,0.09,0.03,0.03,0.07,0.1,0.03,0.07,0.1,0.03,0.1,Matches,19a12bed
1282,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,28,1992,5,2,219,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.1,0.1,0,0.1,Matches,4.64E+07
1283,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,29,1990,27,24,1932,21.5,0,0.05,0,0,0,0.28,0,0,0.05,0.05,0,0.05,0.06,0.06,0.09,0.14,0.05,0.09,0.14,0.05,0.14,Matches,b825a650
1284,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,27,1993,35,35,3082,34.2,0.67,0.41,0.56,0.12,0.12,0.03,0,0.67,0.41,1.08,0.55,0.96,0.6,0.51,0.22,0.73,0.6,0.22,0.81,0.51,0.73,Matches,21a66f6a
1285,Wilfried Kanga,fr FRA,FW,Angers,fr Ligue 1,22,1998,2,2,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.18,0,0.18,0.18,0.18,Matches,b4c816a9
1286,Lee Kangin,kr KOR,FWMF,Valencia,es La Liga,19,2001,24,15,1262,14,0,0.29,0,0,0,0.07,0,0,0.29,0.29,0,0.29,0.09,0.09,0.18,0.27,0.09,0.18,0.27,0.09,0.27,Matches,8455ad90
1287,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,29,1991,30,24,2146,23.8,0,0.08,0,0,0,0.29,0,0,0.08,0.08,0,0.08,0.04,0.04,0.05,0.08,0.04,0.05,0.08,0.04,0.08,Matches,b9fbae28
1288,Jimmy Kaparos,de GER,MF,Schalke 04,de Bundesliga,18,2001,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,11bc43f4
1289,Yann Karamoh,fr FRA,FWMF,Parma,it Serie A,22,1998,24,16,1294,14.4,0.14,0.07,0.14,0,0,0.21,0,0.14,0.07,0.21,0.14,0.21,0.23,0.23,0.14,0.37,0.23,0.14,0.37,0.23,0.37,Matches,8b66d9cc
1290,Isaac Karamoko,fr FRA,DF,Sassuolo,it Serie A,18,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4c7919df
1291,Atakan Karazor,de GER,DFMF,Stuttgart,de Bundesliga,23,1996,19,10,1037,11.5,0,0,0,0,0,0.26,0,0,0,0,0,0,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.02,Matches,5762be5c
1292,Augustus Kargbo,sl SLE,FW,Crotone,it Serie A,20,1999,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0c8f27b5
1293,Loris Karius,de GER,GK,Union Berlin,de Bundesliga,27,1993,4,3,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,32e7ce92
1294,Rick Karsdorp,nl NED,DF,Roma,it Serie A,25,1995,34,28,2544,28.3,0.04,0.21,0.04,0,0,0.07,0,0.04,0.21,0.25,0.04,0.25,0.03,0.03,0.18,0.21,0.03,0.18,0.21,0.03,0.21,Matches,9f84febe
1295,Silas Katompa,cd COD,DFFW,Stuttgart,de Bundesliga,21,1998,25,24,1919,21.3,0.52,0.19,0.38,0.14,0.14,0.28,0,0.52,0.19,0.7,0.38,0.56,0.34,0.24,0.24,0.47,0.34,0.24,0.58,0.24,0.48,Matches,de4cac2d
1296,Noah Katterbach,de GER,DF,Köln,de Bundesliga,19,2001,21,12,1111,12.3,0,0,0,0,0,0.08,0,0,0,0,0,0,0.02,0.02,0.1,0.11,0.01,0.1,0.11,0.01,0.11,Matches,e27de4fa
1297,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,37,1983,24,24,2160,24,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a4527d33
1298,Moise Kean,it ITA,FW,Everton,eng Premier League,20,2000,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches,3d50bcdb
1299,Moise Kean,it ITA,FW,Paris S-G,fr Ligue 1,20,2000,26,22,1698,18.9,0.69,0,0.69,0,0,0.21,0,0.69,0,0.69,0.69,0.69,0.57,0.57,0.05,0.61,0.57,0.05,0.61,0.57,0.61,Matches,3d50bcdb
1300,Michael Keane,eng ENG,DF,Everton,eng Premier League,27,1993,35,33,2991,33.2,0.09,0.03,0.09,0,0,0.12,0,0.09,0.03,0.12,0.09,0.12,0.04,0.04,0.03,0.07,0.04,0.03,0.07,0.04,0.07,Matches,c5b7c315
1301,Neeskens Kebano,cd COD,FWMF,Fulham,eng Premier League,28,1992,5,1,119,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,0.23,0.22,0,0.22,0.22,0.22,Matches,18b999f4
1302,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,23,1996,24,16,1616,18,0,0,0,0,0,0.17,0,0,0,0,0,0,0.04,0.04,0.04,0.08,0.04,0.04,0.08,0.04,0.08,Matches,51dbeea9
1303,Habib Keita,ml MLI,MF,Lyon,fr Ligue 1,18,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,5.63,0,5.63,5.63,5.63,Matches,cc588cbe
1304,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,25,1995,10,7,520,5.8,0,0,0,0,0,0.17,0,0,0,0,0,0,0.09,0.09,0.14,0.22,0.09,0.14,0.23,0.09,0.23,Matches,f25c8e3a
1305,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,20,2000,12,4,498,5.5,0,0,0,0,0,0.18,0,0,0,0,0,0,0.05,0.05,0.04,0.09,0.06,0.04,0.1,0.06,0.1,Matches,d2c580ce
1306,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,21,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,62d7ef38
1307,Stephane Keller,cm CMR,DF,Alavés,es La Liga,18,2001,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,89d1e9fa
1308,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,30,1990,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d7492450
1309,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,25,1995,32,32,2727,30.3,0.07,0.03,0.07,0,0,0.17,0,0.07,0.03,0.1,0.07,0.1,0.04,0.04,0.01,0.06,0.04,0.01,0.06,0.04,0.06,Matches,815c314f
1310,Kenedy,br BRA,FWMF,Granada,es La Liga,24,1996,28,18,1471,16.3,0.25,0.18,0.25,0,0,0.18,0,0.24,0.18,0.43,0.24,0.43,0.13,0.13,0.16,0.29,0.13,0.16,0.29,0.13,0.29,Matches,5eebbfdf
1311,Jonjoe Kenny,eng ENG,DFFW,Everton,eng Premier League,23,1997,4,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,099e666f
1312,Franck Kessié,ci CIV,MF,Milan,it Serie A,23,1996,37,36,3226,35.8,0.36,0.11,0.06,0.31,0.36,0.22,0,0.36,0.11,0.47,0.06,0.17,0.38,0.1,0.08,0.18,0.38,0.08,0.45,0.1,0.18,Matches,05e19d6a
1313,Reda Khadra,de GER,FW,Brighton,eng Premier League,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,88acf83f
1314,Omar Khailoti,it ITA,DF,Bologna,it Serie A,18,2001,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,19d1c41f
1315,Saîf-Eddine Khaoui,tn TUN,FWMF,Marseille,fr Ligue 1,25,1995,17,5,606,6.7,0.3,0.15,0.3,0,0,0.6,0,0.3,0.15,0.45,0.3,0.45,0.12,0.12,0.03,0.15,0.11,0.03,0.14,0.11,0.14,Matches,796b1c41
1316,Wahbi Khazri,tn TUN,FW,Saint-Étienne,fr Ligue 1,29,1991,22,16,1181,13.1,0.53,0.08,0.31,0.23,0.23,0.38,0.08,0.53,0.08,0.61,0.3,0.38,0.37,0.2,0.11,0.31,0.37,0.11,0.48,0.2,0.31,Matches,2677a1de
1317,Rani Khedira,de GER,MF,Augsburg,de Bundesliga,26,1994,27,23,1818,20.2,0.05,0,0.05,0,0,0.25,0,0.05,0,0.05,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches,59e4b92e
1318,Sami Khedira,de GER,MF,Hertha BSC,de Bundesliga,33,1987,9,4,395,4.4,0,0.23,0,0,0,0.23,0,0,0.23,0.23,0,0.23,0,0,0.11,0.11,0.01,0.11,0.12,0.01,0.12,Matches,38ac43d3
1319,Kike,es ESP,FW,Eibar,es La Liga,30,1989,37,36,3087,34.3,0.35,0.06,0.35,0,0,0.12,0.03,0.35,0.06,0.41,0.35,0.41,0.3,0.3,0.06,0.36,0.3,0.06,0.37,0.3,0.37,Matches,e897d8ba
1320,Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,20,1999,6,4,381,4.2,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0.02,0.01,0.02,Matches,610aa1e9
1321,Max Kilman,eng ENG,DF,Wolves,eng Premier League,23,1997,18,14,1310,14.6,0,0.07,0,0,0,0.27,0,0,0.07,0.07,0,0.07,0.03,0.03,0.03,0.07,0.03,0.04,0.07,0.03,0.07,Matches,d0f72bf1
1322,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,25,1995,27,25,2194,24.4,0.16,0.41,0.16,0,0,0.16,0,0.16,0.41,0.57,0.16,0.57,0.1,0.1,0.27,0.37,0.1,0.27,0.37,0.1,0.37,Matches,49296448
1323,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,24,1995,28,26,2303,25.6,0,0,0,0,0,0.23,0.04,0,0,0,0,0,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches,aef6e670
1324,Joshua King,no NOR,MFFW,Everton,eng Premier League,28,1992,11,0,148,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.48,0,0.48,0.48,0.48,Matches,43458538
1325,Simon Kjær,dk DEN,DF,Milan,it Serie A,31,1989,28,28,2393,26.6,0,0.08,0,0,0,0.11,0,0,0.08,0.08,0,0.08,0.05,0.05,0.04,0.09,0.05,0.04,0.09,0.05,0.09,Matches,8b8a56ce
1326,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,27,1993,3,3,222,2.5,0,0,0,0,0,0.4,0,0,0,0,0,0,0.04,0.04,0,0.04,0.05,0,0.05,0.05,0.05,Matches,15fd5593
1327,Felix Klaus,de GER,DFMF,Wolfsburg,de Bundesliga,27,1992,6,1,137,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,aeda1f69
1328,Klauss,br BRA,FWDF,Hoffenheim,de Bundesliga,23,1997,4,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0.5,0.67,0.18,0.46,0.64,0.18,0.64,Matches,f5ae006d
1329,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,34,1985,15,9,770,8.6,0,0,0,0,0,0.12,0,0,0,0,0,0,0.03,0.03,0,0.03,0.04,0,0.04,0.04,0.04,Matches,008a6e6d
1330,Philipp Klement,de GER,MFFW,Stuttgart,de Bundesliga,27,1992,18,2,421,4.7,0.21,0.43,0.21,0,0,0,0,0.21,0.43,0.64,0.21,0.64,0.06,0.06,0.36,0.4,0.06,0.36,0.41,0.06,0.41,Matches,0cddeaa7
1331,Mateusz Klich,pl POL,MF,Leeds United,eng Premier League,30,1990,35,28,2393,26.6,0.15,0.19,0.08,0.08,0.08,0.23,0,0.15,0.19,0.34,0.08,0.26,0.12,0.07,0.15,0.21,0.13,0.15,0.27,0.07,0.22,Matches,282679b4
1332,Mateo Klimowicz,de GER,FWMF,Stuttgart,de Bundesliga,20,2000,25,12,1198,13.3,0.08,0.08,0.08,0,0,0.08,0,0.08,0.08,0.15,0.08,0.15,0.29,0.29,0.09,0.38,0.29,0.09,0.38,0.29,0.38,Matches,2b7c56b4
1333,Fabian Klos,de GER,FW,Arminia,de Bundesliga,32,1987,34,32,2709,30.1,0.17,0.07,0.13,0.03,0.07,0.13,0,0.17,0.07,0.23,0.13,0.2,0.26,0.21,0.12,0.33,0.26,0.11,0.38,0.21,0.33,Matches,e21042ae
1334,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,24,1996,23,15,1446,16.1,0.06,0,0.06,0,0,0.12,0,0.06,0,0.06,0.06,0.06,0.05,0.05,0.03,0.08,0.05,0.03,0.08,0.05,0.08,Matches,ca8033cb
1335,Justin Kluivert,nl NED,FWMF,Roma,it Serie A,21,1999,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches,4c3a6744
1336,Justin Kluivert,nl NED,FW,RB Leipzig,de Bundesliga,21,1999,19,8,813,9,0.33,0.11,0.33,0,0,0.22,0,0.33,0.11,0.44,0.33,0.44,0.4,0.4,0.13,0.54,0.4,0.14,0.54,0.4,0.54,Matches,4c3a6744
1337,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,24,1996,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0,0.03,Matches,92948149
1338,Ansgar Knauff,de GER,FWMF,Dortmund,de Bundesliga,18,2002,4,0,71,0.8,1.25,1.25,1.25,0,0,0,0,1.27,1.27,2.54,1.27,2.54,0.13,0.13,1.25,1.38,0.12,1.23,1.36,0.12,1.36,Matches,19a967ab
1339,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,28,1992,34,34,3042,33.8,0.03,0,0.03,0,0,0.12,0,0.03,0,0.03,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.01,0.04,0.03,0.04,Matches,6bd5cd5d
1340,Gregor Kobel,ch SUI,GK,Stuttgart,de Bundesliga,22,1997,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cd59b9df
1341,Robin Koch,de GER,DFMF,Leeds United,eng Premier League,24,1996,17,13,1132,12.6,0,0,0,0,0,0.08,0,0,0,0,0,0,0.06,0.06,0.02,0.08,0.06,0.01,0.08,0.06,0.08,Matches,ea6bc03a
1342,Giorgi Kochorashvili,ge GEO,MF,Levante,es La Liga,21,1999,3,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.15,0.18,0.03,0.18,Matches,3da1b6ed
1343,Kenan Kodro,ba BIH,FWMF,Athletic Club,es La Liga,26,1993,3,0,44,0.5,2,0,0,2,2,2,0,2.05,0,2.05,0,0,1.6,0,0,0,1.6,0,1.6,0.04,0.04,Matches,e82d2807
1344,Kenan Kodro,ba BIH,FWMF,Valladolid,es La Liga,26,1993,14,4,459,5.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0.22,0.22,0.02,0.24,0.21,0.03,0.24,0.21,0.24,Matches,e82d2807
1345,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,26,1994,17,14,1268,14.1,0.07,0.07,0.07,0,0,0.21,0,0.07,0.07,0.14,0.07,0.14,0.06,0.06,0.09,0.15,0.06,0.09,0.15,0.06,0.15,Matches,0fbecd11
1346,Dominik Kohr,de GER,MFFW,Eint Frankfurt,de Bundesliga,26,1994,7,2,260,2.9,0,0,0,0,0,0.34,0,0,0,0,0,0,0.17,0.17,0,0.21,0.19,0.01,0.2,0.19,0.2,Matches,0fbecd11
1347,Koba Koindredi,fr FRA,MF,Valencia,es La Liga,18,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3a58d075
1348,Koke,es ESP,MF,Atlético Madrid,es La Liga,28,1992,37,34,3021,33.6,0.03,0.06,0.03,0,0,0.27,0,0.03,0.06,0.09,0.03,0.09,0.06,0.06,0.08,0.13,0.06,0.08,0.13,0.06,0.13,Matches,55126f3b
1349,Aleksandr Kokorin,ru RUS,FWMF,Fiorentina,it Serie A,29,1991,4,0,94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fec5accc
1350,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,34,1985,7,4,390,4.3,0,0.23,0,0,0,0,0,0,0.23,0.23,0,0.23,0.02,0.02,0.21,0.26,0.03,0.22,0.25,0.03,0.25,Matches,eda40760
1351,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,27,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3935e52e
1352,Sead Kolašinac,ba BIH,DFMF,Schalke 04,de Bundesliga,27,1993,17,16,1426,15.8,0.06,0.06,0.06,0,0,0.32,0,0.06,0.06,0.13,0.06,0.13,0.03,0.03,0.1,0.13,0.02,0.1,0.13,0.02,0.13,Matches,3935e52e
1353,Randal Kolo Muani,fr FRA,FW,Nantes,fr Ligue 1,21,1998,37,35,3029,33.7,0.27,0.12,0.27,0,0,0.09,0,0.27,0.12,0.39,0.27,0.39,0.31,0.31,0.18,0.49,0.31,0.18,0.49,0.31,0.49,Matches,c0b3669f
1354,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,28,1991,24,23,2036,22.6,0,0,0,0,0,0.18,0.04,0,0,0,0,0,0.04,0.04,0.02,0.05,0.04,0.02,0.05,0.04,0.05,Matches,ab096c6f
1355,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,24,1995,31,29,2613,29,0.07,0.03,0.07,0,0,0.17,0,0.07,0.03,0.1,0.07,0.1,0.01,0.01,0.04,0.06,0.01,0.04,0.05,0.01,0.05,Matches,6b2c894b
1356,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,21,1999,14,8,695,7.7,0.13,0,0.13,0,0,0.26,0,0.13,0,0.13,0.13,0.13,0.06,0.06,0,0.06,0.06,0,0.06,0.06,0.06,Matches,5ed9b537
1357,Moussa Konaté,sn SEN,FW,Dijon,fr Ligue 1,27,1993,27,13,1196,13.3,0.38,0.08,0.3,0.08,0.15,0.3,0,0.38,0.08,0.45,0.3,0.38,0.4,0.29,0.06,0.35,0.4,0.06,0.46,0.28,0.35,Matches,fcbcbd94
1358,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,27,1993,5,5,440,4.9,0,0,0,0,0,0.2,0,0,0,0,0,0,0.02,0.02,0,0.02,0.01,0,0.01,0.01,0.01,Matches,cce181df
1359,Geoffrey Kondogbia,cf CTA,MFFW,Atlético Madrid,es La Liga,27,1993,25,4,611,6.8,0,0,0,0,0,0.59,0,0,0,0,0,0,0.03,0.03,0.04,0.06,0.02,0.04,0.07,0.02,0.07,Matches,cce181df
1360,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,31,1989,15,12,1042,11.6,0.09,0,0.09,0,0,0.26,0,0.09,0,0.09,0.09,0.09,0.06,0.06,0,0.06,0.06,0,0.06,0.06,0.06,Matches,a46472d0
1361,Moussa Koné,sn SEN,FW,Nîmes,fr Ligue 1,23,1996,33,21,1755,19.5,0.46,0,0.46,0,0,0.1,0,0.46,0,0.46,0.46,0.46,0.34,0.34,0.07,0.41,0.34,0.07,0.41,0.34,0.41,Matches,3ef68782
1362,Youssouf Koné,ml MLI,DFFW,Elche,es La Liga,25,1995,3,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e6eadfb8
1363,Terence Kongolo,nl NED,DF,Fulham,eng Premier League,26,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches,1f9a3a04
1364,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,22,1997,36,35,3196,35.5,0.06,0,0.06,0,0,0.08,0,0.06,0,0.06,0.06,0.06,0.06,0.06,0.01,0.06,0.06,0.01,0.07,0.06,0.07,Matches,0313a347
1365,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,34,1985,26,25,2218,24.6,0,0.08,0,0,0,0.12,0,0,0.08,0.08,0,0.08,0.04,0.04,0.05,0.09,0.04,0.05,0.09,0.04,0.09,Matches,f5efb153
1366,Filip Kostić,rs SRB,DF,Eint Frankfurt,de Bundesliga,27,1992,30,29,2534,28.2,0.14,0.5,0.14,0,0,0.14,0,0.14,0.5,0.64,0.14,0.64,0.14,0.14,0.41,0.55,0.14,0.41,0.55,0.14,0.55,Matches,b1cd37e6
1367,Márk Kosznovszky,hu HUN,MF,Parma,it Serie A,18,2002,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0.34,0,0.34,0.34,0.34,Matches,185bf610
1368,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,22,1997,33,9,995,11.1,0.09,0.09,0.09,0,0,0.36,0,0.09,0.09,0.18,0.09,0.18,0.32,0.32,0.11,0.42,0.32,0.11,0.43,0.32,0.43,Matches,58e933d2
1369,Nianzou Kouassi,fr FRA,DFMF,Bayern Munich,de Bundesliga,18,2002,6,0,118,1.3,0,0,0,0,0,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5853ac44
1370,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,29,1991,26,25,2209,24.5,0,0,0,0,0,0.41,0.04,0,0,0,0,0,0.03,0.03,0.01,0.04,0.03,0.01,0.04,0.03,0.04,Matches,da974c7b
1371,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,21,1998,34,33,2975,33.1,0.06,0.03,0.06,0,0,0.12,0,0.06,0.03,0.09,0.06,0.09,0.06,0.06,0.02,0.08,0.06,0.02,0.08,0.06,0.08,Matches,4d1666ff
1372,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,23,1997,25,21,1964,21.8,0.05,0,0.05,0,0,0.46,0,0.05,0,0.05,0.05,0.05,0.06,0.06,0.01,0.07,0.06,0.01,0.07,0.06,0.07,Matches,562a4799
1373,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,eng Premier League,30,1989,36,35,3121,34.7,0.03,0,0.03,0,0,0.12,0,0.03,0,0.03,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches,8d3c902d
1374,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,26,1994,27,21,1815,20.2,0,0.05,0,0,0,0.2,0,0,0.05,0.05,0,0.05,0.05,0.05,0.09,0.14,0.05,0.09,0.14,0.05,0.14,Matches,79c0821a
1375,Viktor Kovalenko,ua UKR,FW,Atalanta,it Serie A,24,1996,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9d60028d
1376,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,25,1994,16,14,1288,14.3,0.07,0,0.07,0,0,0.28,0,0.07,0,0.07,0.07,0.07,0.01,0.01,0.03,0.03,0.01,0.03,0.04,0.01,0.04,Matches,77cf6852
1377,Andrej Kramarić,hr CRO,FWMF,Hoffenheim,de Bundesliga,29,1991,28,26,2379,26.4,0.76,0.19,0.57,0.19,0.19,0.08,0,0.76,0.19,0.95,0.57,0.76,0.62,0.48,0.17,0.66,0.62,0.18,0.8,0.48,0.65,Matches,603cb947
1378,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,29,1991,28,23,2033,22.6,0,0.09,0,0,0,0.22,0,0,0.09,0.09,0,0.09,0.02,0.02,0.05,0.07,0.02,0.05,0.07,0.02,0.07,Matches,496aeede
1379,Jean-Philippe Krasso,fr FRA,FW,Saint-Étienne,fr Ligue 1,23,1997,6,2,223,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.16,0.24,0.08,0.17,0.25,0.08,0.25,Matches,037f2523
1380,Toni Kroos,de GER,MF,Real Madrid,es La Liga,30,1990,28,24,2117,23.5,0.13,0.43,0.13,0,0,0.26,0,0.13,0.43,0.55,0.13,0.55,0.09,0.09,0.29,0.38,0.09,0.28,0.38,0.09,0.38,Matches,6ce1f46f
1381,Filip Krovinović,hr CRO,MF,West Brom,eng Premier League,24,1995,11,5,546,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.05,0.08,0.04,0.05,0.09,0.04,0.09,Matches,c2dfedeb
1382,Rade Krunić,ba BIH,MFFW,Milan,it Serie A,26,1993,25,5,723,8,0.13,0.25,0.13,0,0,0.38,0,0.12,0.25,0.37,0.12,0.37,0.09,0.09,0.14,0.23,0.09,0.14,0.23,0.09,0.23,Matches,817c6964
1383,Max Kruse,de GER,FWMF,Union Berlin,de Bundesliga,32,1988,22,19,1629,18.1,0.61,0.28,0.33,0.28,0.33,0,0,0.61,0.28,0.88,0.33,0.61,0.36,0.11,0.25,0.36,0.37,0.25,0.62,0.11,0.36,Matches,f9446dcd
1384,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,27,1992,19,11,884,9.8,0,0.1,0,0,0,0.2,0,0,0.1,0.1,0,0.1,0.01,0.01,0.03,0.04,0.01,0.04,0.04,0.01,0.04,Matches,2a29eb9b
1385,Takefusa Kubo,jp JPN,MFFW,Getafe,es La Liga,19,2001,18,8,805,8.9,0.11,0.11,0.11,0,0,0.22,0,0.11,0.11,0.22,0.11,0.22,0.1,0.1,0.09,0.19,0.1,0.09,0.19,0.1,0.19,Matches,16aa3654
1386,Takefusa Kubo,jp JPN,MFFW,Villarreal,es La Liga,19,2001,13,2,299,3.3,0,0,0,0,0,0.61,0.3,0,0,0,0,0,0.42,0.42,0.15,0.58,0.41,0.16,0.57,0.41,0.57,Matches,16aa3654
1387,Juraj Kucka,sk SVK,MFFW,Parma,it Serie A,33,1987,28,28,2334,25.9,0.27,0.08,0.12,0.15,0.15,0.31,0,0.27,0.08,0.35,0.12,0.19,0.26,0.15,0.07,0.22,0.26,0.07,0.33,0.15,0.22,Matches,5aaef9ef
1388,Kuki,es ESP,MF,Valladolid,es La Liga,22,1998,2,0,30,0.3,0,3.33,0,0,0,0,0,0,3,3,0,3,0,0,0.33,0.33,0,0.16,0.16,0,0.16,Matches,2b6dc4d7
1389,Dejan Kulusevski,se SWE,MFFW,Juventus,it Serie A,20,2000,35,19,1923,21.4,0.19,0.14,0.19,0,0,0.33,0,0.19,0.14,0.33,0.19,0.33,0.14,0.14,0.3,0.44,0.14,0.3,0.44,0.14,0.44,Matches,df3cda47
1390,Marash Kumbulla,al ALB,DF,Roma,it Serie A,20,2000,21,14,1363,15.1,0.07,0,0.07,0,0,0.53,0,0.07,0,0.07,0.07,0.07,0.06,0.06,0.03,0.09,0.06,0.03,0.09,0.06,0.09,Matches,a40819d9
