Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
1220,François Kamano,gn GUI,FWMF,Bordeaux,fr Ligue 1,22,1996,37,29,2561,28.5,0.35,0.04,0.21,0.14,0.14,0.21,0,0.35,0.04,0.39,0.21,0.25,0.33,0.22,0.11,0.32,0.33,0.11,0.44,0.22,0.32,Matches,81d3318f
1221,Aboubakar Kamara,mr MTN,FWMF,Fulham,eng Premier League,23,1995,13,5,693,7.7,0.39,0,0.26,0.13,0.26,0.26,0,0.39,0,0.39,0.26,0.26,0.48,0.29,0.09,0.36,0.48,0.09,0.57,0.28,0.37,Matches,4047c976
1222,Boubacar Kamara,fr FRA,DF,Marseille,fr Ligue 1,18,1999,31,27,2411,26.8,0.04,0,0.04,0,0,0.22,0,0.04,0,0.04,0.04,0.04,0.02,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.05,Matches,cc77354e
1223,Hassane Kamara,ci CIV,DFFW,Reims,fr Ligue 1,24,1994,16,9,926,10.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0.09,0.09,0.03,0.12,0.09,0.03,0.12,0.09,0.12,Matches,19a12bed
1224,Marcin Kamiński,pl POL,DF,Düsseldorf,de Bundesliga,26,1992,27,27,2430,27,0,0.04,0,0,0,0.04,0,0,0.04,0.04,0,0.04,0.03,0.03,0.01,0.04,0.03,0.01,0.04,0.03,0.04,Matches,4.64E+07
1225,Patrick Kammerbauer,de GER,FW,Freiburg,de Bundesliga,21,1997,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8bdcb6fd
1226,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,27,1990,27,25,2113,23.5,0.09,0.21,0.09,0,0,0.21,0,0.09,0.21,0.3,0.09,0.3,0.07,0.07,0.14,0.2,0.07,0.14,0.21,0.07,0.21,Matches,b825a650
1227,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,25,1993,28,27,2424,26.9,0.63,0.15,0.48,0.15,0.15,0.19,0,0.63,0.15,0.78,0.48,0.63,0.52,0.41,0.15,0.56,0.52,0.15,0.67,0.41,0.56,Matches,21a66f6a
1228,Wilfried Kanga,fr FRA,FW,Angers,fr Ligue 1,20,1998,18,4,493,5.5,0.36,0,0.36,0,0,0.55,0,0.37,0,0.37,0.37,0.37,0.49,0.49,0.05,0.55,0.5,0.05,0.55,0.5,0.55,Matches,b4c816a9
1229,Lee Kangin,kr KOR,FWMF,Valencia,es La Liga,17,2001,3,0,24,0.3,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0.33,0.07,0.18,0.25,0.07,0.25,Matches,8455ad90
1230,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,27,1991,36,36,3092,34.4,0.12,0.12,0.12,0,0,0.09,0,0.12,0.12,0.23,0.12,0.23,0.07,0.07,0.11,0.18,0.07,0.11,0.18,0.07,0.18,Matches,b9fbae28
1231,Stefanos Kapino,gr GRE,GK,Werder Bremen,de Bundesliga,24,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,62ba5881
1232,Wilfrid Kaptoum,cm CMR,MF,Betis,es La Liga,22,1996,10,9,773,8.6,0,0,0,0,0,0.23,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches,d717630e
1233,Kenan Karaman,tr TUR,FWMF,Düsseldorf,de Bundesliga,24,1994,21,9,919,10.2,0.29,0.1,0.29,0,0,0,0,0.29,0.1,0.39,0.29,0.39,0.31,0.31,0.19,0.5,0.31,0.19,0.5,0.31,0.5,Matches,8f0f2230
1234,Yann Karamoh,fr FRA,MF,Inter,it Serie A,20,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8b66d9cc
1235,Yann Karamoh,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1998,22,13,1224,13.6,0.22,0.07,0.22,0,0,0.15,0,0.22,0.07,0.29,0.22,0.29,0.31,0.31,0.18,0.49,0.31,0.17,0.49,0.31,0.49,Matches,8b66d9cc
1236,Ibrahim Karamoko,fr FRA,MF,Chievo,it Serie A,17,2001,2,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0,0.14,0.08,0.03,0.11,0.08,0.11,Matches,550985aa
1237,Orestis Karnezis,gr GRE,GK,Napoli,it Serie A,33,1985,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,85b011bb
1238,Rick Karsdorp,nl NED,DF,Roma,it Serie A,23,1995,11,7,593,6.6,0,0.15,0,0,0,0.15,0,0,0.15,0.15,0,0.15,0,0,0.06,0.06,0,0.05,0.05,0,0.05,Matches,9f84febe
1239,Grigoris Kastanos,cy CYP,MF,Juventus,it Serie A,20,1998,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2a82aa85
1240,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,35,1983,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a4527d33
1241,Beram Kayal,il ISR,MF,Brighton,eng Premier League,30,1988,18,9,940,10.4,0.1,0.1,0.1,0,0,0.38,0,0.1,0.1,0.19,0.1,0.19,0.07,0.07,0.08,0.14,0.06,0.08,0.14,0.06,0.14,Matches,26679cdf
1242,Moise Kean,it ITA,FWMF,Juventus,it Serie A,18,2000,13,5,541,6,1,0,1,0,0,0.33,0,1,0,1,1,1,0.57,0.57,0.03,0.6,0.56,0.04,0.6,0.56,0.6,Matches,3d50bcdb
1243,Michael Keane,eng ENG,DF,Everton,eng Premier League,25,1993,33,33,2969,33,0.03,0.06,0.03,0,0,0.06,0,0.03,0.06,0.09,0.03,0.09,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches,c5b7c315
1244,Neeskens Kebano,cd COD,FWMF,Fulham,eng Premier League,26,1992,7,0,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,0.04,0,0.04,0.04,0.04,Matches,18b999f4
1245,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,21,1996,27,19,1902,21.1,0.05,0.09,0.05,0,0,0.19,0,0.05,0.09,0.14,0.05,0.14,0.08,0.08,0.02,0.1,0.08,0.02,0.1,0.08,0.1,Matches,51dbeea9
1246,Jules Keita,gn GUI,FWMF,Dijon,fr Ligue 1,20,1998,17,2,456,5.1,0.39,0.2,0.39,0,0,0.59,0,0.39,0.2,0.59,0.39,0.59,0.39,0.39,0.12,0.51,0.4,0.11,0.51,0.4,0.51,Matches,8c955557
1247,Naby Keïta,gn GUI,MFFW,Liverpool,eng Premier League,23,1995,25,16,1390,15.4,0.13,0.06,0.13,0,0,0,0,0.13,0.06,0.19,0.13,0.19,0.16,0.16,0.05,0.21,0.16,0.05,0.21,0.16,0.21,Matches,f25c8e3a
1248,Keko,es ESP,MFFW,Valladolid,es La Liga,26,1991,26,20,1533,17,0.12,0.06,0.12,0,0,0.12,0,0.12,0.06,0.18,0.12,0.18,0.19,0.19,0.13,0.32,0.19,0.13,0.32,0.19,0.32,Matches,1512328c
1249,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,28,1990,13,12,1111,12.3,0,0,0,0,0,0.16,0,0,0,0,0,0,0.03,0.03,0.01,0.04,0.03,0,0.04,0.03,0.04,Matches,d7492450
1250,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,23,1995,23,23,2025,22.5,0.09,0,0.09,0,0,0.13,0,0.09,0,0.09,0.09,0.09,0.08,0.08,0.01,0.09,0.08,0.01,0.09,0.08,0.09,Matches,815c314f
1251,Kenedy,br BRA,MFDF,Newcastle Utd,eng Premier League,22,1996,25,14,1348,15,0.07,0.07,0.07,0,0.07,0.07,0,0.07,0.07,0.13,0.07,0.13,0.15,0.1,0.05,0.15,0.15,0.06,0.21,0.1,0.16,Matches,5eebbfdf
1252,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,21,1997,10,8,791,8.8,0,0.11,0,0,0,0.11,0,0,0.11,0.11,0,0.11,0.01,0.01,0.03,0.05,0.01,0.04,0.05,0.01,0.05,Matches,099e666f
1253,Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,25,25,2095,23.3,0,0,0,0,0,0.13,0.04,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.02,0,0.02,Matches,0515a4cb
1254,Sebastian Kerk,de GER,MFFW,Nürnberg,de Bundesliga,24,1994,21,17,1179,13.1,0,0.08,0,0,0,0,0,0,0.08,0.08,0,0.08,0.07,0.07,0.15,0.21,0.07,0.15,0.21,0.07,0.21,Matches,87fdfb9b
1255,Franck Kessié,ci CIV,MF,Milan,it Serie A,21,1996,34,34,3018,33.5,0.24,0.06,0.15,0.09,0.09,0.24,0,0.24,0.06,0.3,0.15,0.21,0.21,0.15,0.07,0.21,0.21,0.07,0.28,0.14,0.22,Matches,05e19d6a
1256,Saîf-Eddine Khaoui,tn TUN,MFFW,Caen,fr Ligue 1,23,1995,25,17,1353,15,0.2,0.07,0.2,0,0,0,0,0.2,0.07,0.27,0.2,0.27,0.11,0.11,0.06,0.17,0.11,0.06,0.17,0.11,0.17,Matches,796b1c41
1257,Wahbi Khazri,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,27,1991,32,32,2817,31.3,0.42,0.19,0.29,0.13,0.13,0.32,0.03,0.42,0.19,0.61,0.29,0.48,0.4,0.3,0.19,0.49,0.4,0.19,0.59,0.3,0.49,Matches,2677a1de
1258,Rani Khedira,de GER,DFMF,Augsburg,de Bundesliga,24,1994,30,30,2624,29.2,0.14,0.03,0.14,0,0,0.21,0,0.14,0.03,0.17,0.14,0.17,0.07,0.07,0.02,0.09,0.07,0.02,0.09,0.07,0.09,Matches,59e4b92e
1259,Sami Khedira,de GER,MF,Juventus,it Serie A,31,1987,10,8,706,7.8,0.26,0.13,0.26,0,0,0,0,0.25,0.13,0.38,0.25,0.38,0.22,0.22,0.01,0.23,0.21,0.02,0.23,0.21,0.23,Matches,38ac43d3
1260,Isaac Kiese Thelin,se SWE,FWMF,Leverkusen,de Bundesliga,26,1992,6,1,180,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0.1,0,0.1,0.11,0,0.11,0.11,0.11,Matches,b956af7d
1261,Kike,es ESP,FW,Eibar,es La Liga,28,1989,30,15,1298,14.4,0.21,0,0.21,0,0,0,0,0.21,0,0.21,0.21,0.21,0.35,0.35,0.1,0.44,0.35,0.1,0.45,0.35,0.45,Matches,e897d8ba
1262,Max Kilman,eng ENG,DF,Wolves,eng Premier League,21,1997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d0f72bf1
1263,Joshua Kimmich,de GER,DFMF,Bayern Munich,de Bundesliga,23,1995,34,34,3060,34,0.06,0.38,0.06,0,0,0.12,0,0.06,0.38,0.44,0.06,0.44,0.06,0.06,0.27,0.33,0.06,0.27,0.33,0.06,0.33,Matches,49296448
1264,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,22,1995,24,23,2005,22.3,0,0.04,0,0,0,0.18,0.04,0,0.04,0.04,0,0.04,0.01,0.01,0.04,0.05,0.01,0.03,0.05,0.01,0.05,Matches,aef6e670
1265,Joshua King,no NOR,FWMF,Bournemouth,eng Premier League,26,1992,35,34,2961,32.9,0.36,0.09,0.21,0.15,0.18,0.09,0,0.36,0.09,0.46,0.21,0.3,0.39,0.25,0.14,0.39,0.39,0.14,0.53,0.25,0.39,Matches,43458538
1266,Sofian Kiyine,ma MAR,MFDF,Chievo,it Serie A,20,1997,23,9,816,9.1,0,0.11,0,0,0,0.77,0,0,0.11,0.11,0,0.11,0.09,0.09,0.08,0.15,0.08,0.07,0.16,0.08,0.16,Matches,ce1806be
1267,Simon Kjær,dk DEN,DF,Sevilla,es La Liga,29,1989,26,25,2008,22.3,0,0,0,0,0,0.22,0,0,0,0,0,0,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches,8b8a56ce
1268,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,25,1993,33,33,2816,31.3,0.16,0.13,0.16,0,0,0.16,0,0.16,0.13,0.29,0.16,0.29,0.11,0.11,0.1,0.21,0.11,0.1,0.21,0.11,0.21,Matches,15fd5593
1269,Felix Klaus,de GER,FWMF,Wolfsburg,de Bundesliga,25,1992,15,5,443,4.9,0.2,0.2,0.2,0,0,0,0,0.2,0.2,0.41,0.2,0.41,0.47,0.47,0.35,0.82,0.47,0.34,0.81,0.47,0.81,Matches,aeda1f69
1270,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,32,1985,15,15,1230,13.7,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.02,Matches,008a6e6d
1271,Tim Kleindienst,de GER,FW,Freiburg,de Bundesliga,22,1995,4,2,200,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0.05,0.23,0.16,0.05,0.21,0.16,0.21,Matches,258a6f4d
1272,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,22,1996,26,22,2003,22.3,0.22,0.04,0.22,0,0,0.04,0,0.22,0.04,0.27,0.22,0.27,0.09,0.09,0.07,0.16,0.09,0.07,0.16,0.09,0.16,Matches,ca8033cb
1273,Justin Kluivert,nl NED,FW,Roma,it Serie A,19,1999,29,14,1341,14.9,0.07,0.4,0.07,0,0,0.13,0,0.07,0.4,0.47,0.07,0.47,0.11,0.11,0.19,0.3,0.12,0.19,0.3,0.12,0.3,Matches,4c3a6744
1274,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,22,1996,10,7,592,6.6,0,0,0,0,0,0.3,0.15,0,0,0,0,0,0.02,0.02,0.06,0.08,0.01,0.07,0.08,0.01,0.08,Matches,92948149
1275,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,26,1992,31,31,2790,31,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0.1,0.1,0.06,0.06,0.01,0.07,0.06,0.01,0.07,0.06,0.07,Matches,6bd5cd5d
1276,Anthony Knockaert,fr FRA,MFFW,Brighton,eng Premier League,26,1991,30,18,1837,20.4,0.1,0.29,0.1,0,0,0.2,0.05,0.1,0.29,0.39,0.1,0.39,0.13,0.13,0.2,0.33,0.13,0.2,0.33,0.13,0.33,Matches,6c679c6d
1277,Törles Knöll,de GER,FWMF,Nürnberg,de Bundesliga,20,1997,16,2,370,4.1,0.24,0,0.24,0,0,0,0,0.24,0,0.24,0.24,0.24,0.29,0.29,0.02,0.32,0.29,0.02,0.31,0.29,0.31,Matches,b883006f
1278,Gregor Kobel,ch SUI,GK,Hoffenheim,de Bundesliga,20,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cd59b9df
1279,Gregor Kobel,ch SUI,GK,Augsburg,de Bundesliga,20,1997,16,16,1389,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cd59b9df
1280,Robin Koch,de GER,MFDF,Freiburg,de Bundesliga,22,1996,24,21,1901,21.1,0.05,0,0.05,0,0,0.14,0,0.05,0,0.05,0.05,0.05,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,ea6bc03a
1281,Kenan Kodro,ba BIH,FWMF,Athletic Club,es La Liga,24,1993,11,0,161,1.8,0.56,0,0.56,0,0,0,0,0.56,0,0.56,0.56,0.56,0.11,0.11,0.11,0.17,0.09,0.09,0.18,0.09,0.18,Matches,e82d2807
1282,Dominik Kohr,de GER,MF,Leverkusen,de Bundesliga,24,1994,18,10,973,10.8,0,0.19,0,0,0,0.37,0,0,0.18,0.18,0,0.18,0.12,0.12,0.06,0.18,0.12,0.06,0.17,0.12,0.17,Matches,0fbecd11
1283,Djégui Koita,fr FRA,DF,Guingamp,fr Ligue 1,18,1999,2,1,173,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.04,0.04,0,0.04,Matches,b1adaefa
1284,Koke,es ESP,MF,Atlético Madrid,es La Liga,26,1992,30,29,2586,28.7,0.1,0.17,0.1,0,0,0.35,0.03,0.1,0.17,0.28,0.1,0.28,0.04,0.04,0.11,0.15,0.04,0.12,0.15,0.04,0.15,Matches,55126f3b
1285,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,32,1985,33,32,2906,32.3,0.25,0.06,0.15,0.09,0.09,0.22,0.03,0.25,0.06,0.31,0.15,0.22,0.14,0.07,0.2,0.27,0.14,0.2,0.34,0.07,0.27,Matches,eda40760
1286,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,25,1993,24,22,1887,21,0,0.24,0,0,0,0.24,0,0,0.24,0.24,0,0.24,0.01,0.01,0.27,0.28,0.02,0.27,0.28,0.02,0.28,Matches,3935e52e
1287,Randal Kolo Muani,fr FRA,FWMF,Nantes,fr Ligue 1,19,1998,6,1,122,1.4,0,0,0,0,0,0.71,0,0,0,0,0,0,0.21,0.21,0,0.21,0.2,0,0.2,0.2,0.2,Matches,c0b3669f
1288,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1991,36,35,3184,35.4,0.08,0.08,0.08,0,0,0.2,0,0.08,0.08,0.17,0.08,0.17,0.06,0.06,0.02,0.08,0.06,0.02,0.08,0.06,0.08,Matches,ab096c6f
1289,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,32,1986,17,13,1224,13.6,0.07,0,0.07,0,0,0.44,0,0.07,0,0.07,0.07,0.07,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches,d2bff301
1290,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,22,1995,20,20,1800,20,0,0.05,0,0,0,0,0,0,0.05,0.05,0,0.05,0,0,0.07,0.07,0,0.07,0.07,0,0.07,Matches,6b2c894b
1291,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,19,1999,28,27,2431,27,0.04,0.04,0.04,0,0,0.26,0,0.04,0.04,0.07,0.04,0.07,0.04,0.04,0.01,0.06,0.04,0.02,0.06,0.04,0.06,Matches,5ed9b537
1292,Moussa Konaté,sn SEN,FW,Amiens,fr Ligue 1,25,1993,27,21,1876,20.8,0.34,0.1,0.24,0.1,0.14,0.1,0,0.34,0.1,0.43,0.24,0.34,0.37,0.26,0.11,0.38,0.37,0.11,0.48,0.26,0.37,Matches,fcbcbd94
1293,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,25,1993,19,14,1245,13.8,0.07,0.07,0.07,0,0,0.07,0,0.07,0.07,0.14,0.07,0.14,0.14,0.14,0.07,0.21,0.14,0.07,0.21,0.14,0.21,Matches,cce181df
1294,Kouadio Koné,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,1,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches,86574238
1295,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,29,1989,27,23,2152,23.9,0.04,0.04,0.04,0,0,0.08,0,0.04,0.04,0.08,0.04,0.08,0.03,0.03,0.02,0.05,0.03,0.02,0.05,0.03,0.05,Matches,a46472d0
1296,Youssouf Koné,ml MLI,DF,Lille,fr Ligue 1,23,1995,20,19,1709,19,0,0.05,0,0,0,0.16,0,0,0.05,0.05,0,0.05,0.01,0.01,0.07,0.07,0,0.07,0.07,0,0.07,Matches,e6eadfb8
1297,Terence Kongolo,nl NED,DF,Huddersfield,eng Premier League,24,1994,32,32,2716,30.2,0.03,0.03,0.03,0,0,0.13,0,0.03,0.03,0.07,0.03,0.07,0.05,0.05,0.03,0.08,0.05,0.03,0.08,0.05,0.08,Matches,1f9a3a04
1298,Yevhen Konoplyanka,ua UKR,FW,Schalke 04,de Bundesliga,28,1989,13,7,656,7.3,0.14,0.14,0.14,0,0,0,0.14,0.14,0.14,0.27,0.14,0.27,0.18,0.18,0.1,0.27,0.17,0.1,0.28,0.17,0.28,Matches,d9a5d930
1299,Pascal Köpke,de GER,FWMF,Hertha BSC,de Bundesliga,22,1995,7,0,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0.25,0.25,0.25,Matches,3861d9cc
1300,Julian Korb,de GER,DF,Hannover 96,de Bundesliga,26,1992,12,11,1006,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.11,0,0.1,0.1,0,0.1,Matches,3dffff26
1301,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,32,1985,17,13,1331,14.8,0.2,0,0.2,0,0,0.07,0,0.2,0,0.2,0.2,0.2,0.11,0.11,0.01,0.11,0.11,0.01,0.11,0.11,0.11,Matches,f5efb153
1302,Filip Kostić,rs SRB,DFMF,Eint Frankfurt,de Bundesliga,25,1992,34,33,2956,32.8,0.18,0.3,0.18,0,0,0.12,0,0.18,0.3,0.49,0.18,0.49,0.15,0.15,0.28,0.43,0.15,0.28,0.43,0.15,0.43,Matches,b1cd37e6
1303,Christian Kouamé,ci CIV,FWMF,Genoa,it Serie A,20,1997,38,33,3066,34.1,0.12,0.15,0.12,0,0,0.12,0,0.12,0.15,0.26,0.12,0.26,0.2,0.2,0.12,0.33,0.2,0.12,0.33,0.2,0.33,Matches,58e933d2
1304,Tomáš Koubek,cz CZE,GK,Rennes,fr Ligue 1,25,1992,33,32,2925,32.5,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,dc366c36
1305,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,27,1991,35,35,3132,34.8,0.06,0.06,0.06,0,0,0.29,0.03,0.06,0.06,0.11,0.06,0.11,0.09,0.09,0.01,0.1,0.09,0.01,0.1,0.09,0.1,Matches,da974c7b
1306,Jules Koundé,fr FRA,DF,Bordeaux,fr Ligue 1,19,1998,37,37,3330,37,0,0.03,0,0,0,0.11,0,0,0.03,0.03,0,0.03,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches,4d1666ff
1307,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,eng Premier League,28,1989,31,21,1899,21.1,0,0.09,0,0,0,0.14,0,0,0.09,0.09,0,0.09,0.08,0.08,0.03,0.11,0.08,0.04,0.11,0.08,0.11,Matches,8d3c902d
1308,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,24,1994,32,21,1735,19.3,0,0.1,0,0,0,0.16,0,0,0.1,0.1,0,0.1,0.11,0.11,0.12,0.23,0.11,0.12,0.23,0.11,0.23,Matches,79c0821a
1309,Dawid Kownacki,pl POL,FW,Sampdoria,it Serie A,21,1997,13,0,168,1.9,0.53,0.53,0,0.53,1.05,0,0,0.54,0.54,1.07,0,0.54,0.89,0.11,0.42,0.53,0.93,0.41,1.34,0.11,0.52,Matches,be5e1c4c
1310,Dawid Kownacki,pl POL,MFFW,Düsseldorf,de Bundesliga,21,1997,10,7,575,6.4,0.63,0,0.63,0,0,0.31,0,0.63,0,0.63,0.63,0.63,0.2,0.2,0.05,0.27,0.21,0.05,0.26,0.21,0.26,Matches,be5e1c4c
1311,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,30,1988,4,3,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bb25c778
1312,Emil Krafth,se SWE,DF,Amiens,fr Ligue 1,23,1994,35,33,2974,33,0.03,0.03,0.03,0,0,0.06,0,0.03,0.03,0.06,0.03,0.06,0.02,0.02,0.07,0.09,0.02,0.07,0.09,0.02,0.09,Matches,77cf6852
1313,Luka Krajnc,si SVN,DF,Frosinone,it Serie A,23,1994,9,9,788,8.8,0,0,0,0,0,0.34,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,Matches,2b71b88a
1314,Andrej Kramarić,hr CRO,MFFW,Hoffenheim,de Bundesliga,27,1991,30,28,2396,26.6,0.64,0.15,0.45,0.19,0.23,0.08,0,0.64,0.15,0.79,0.45,0.6,0.74,0.57,0.21,0.78,0.74,0.21,0.95,0.57,0.78,Matches,603cb947
1315,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,27,1991,18,13,1136,12.6,0.16,0.08,0.16,0,0,0.48,0,0.16,0.08,0.24,0.16,0.24,0.07,0.07,0.07,0.14,0.07,0.07,0.14,0.07,0.14,Matches,496aeede
1316,Vasyl Kravets,ua UKR,DF,Leganés,es La Liga,20,1997,6,6,481,5.3,0,0,0,0,0,0.38,0,0,0,0,0,0,0.02,0.02,0.09,0.11,0.02,0.1,0.12,0.02,0.12,Matches,29e48848
1317,Ladislav Krejčí,cz CZE,MFDF,Bologna,it Serie A,26,1992,18,11,1065,11.8,0,0.25,0,0,0,0.17,0,0,0.25,0.25,0,0.25,0.06,0.06,0.14,0.19,0.06,0.14,0.2,0.06,0.2,Matches,58027adc
1318,Rene Krhin,si SVN,MF,Nantes,fr Ligue 1,28,1990,16,12,1057,11.7,0,0,0,0,0,0.17,0,0,0,0,0,0,0.03,0.03,0.02,0.05,0.04,0.01,0.05,0.04,0.05,Matches,9a506145
1319,Toni Kroos,de GER,MF,Real Madrid,es La Liga,28,1990,28,26,2221,24.7,0,0.16,0,0,0,0.08,0,0,0.16,0.16,0,0.16,0.05,0.05,0.15,0.19,0.05,0.15,0.19,0.05,0.19,Matches,6ce1f46f
1320,Rade Krunić,ba BIH,MF,Empoli,it Serie A,24,1993,33,33,2772,30.8,0.16,0.23,0.16,0,0,0.23,0.03,0.16,0.23,0.39,0.16,0.39,0.14,0.14,0.13,0.27,0.14,0.13,0.27,0.14,0.27,Matches,817c6964
1321,Max Kruse,de GER,FWMF,Werder Bremen,de Bundesliga,30,1988,32,32,2832,31.5,0.35,0.29,0.25,0.1,0.1,0,0,0.35,0.29,0.64,0.25,0.54,0.32,0.25,0.2,0.44,0.32,0.2,0.51,0.25,0.44,Matches,f9446dcd
1322,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,25,1992,16,15,1184,13.2,0,0.15,0,0,0,0.15,0,0,0.15,0.15,0,0.15,0.02,0.02,0.06,0.08,0.01,0.06,0.07,0.01,0.07,Matches,2a29eb9b
1323,Yuya Kubo,jp JPN,FWMF,Nürnberg,de Bundesliga,24,1993,22,15,1357,15.1,0.07,0,0.07,0,0,0.13,0,0.07,0,0.07,0.07,0.07,0.15,0.15,0.05,0.2,0.14,0.06,0.2,0.14,0.2,Matches,cba16a46
1324,Juraj Kucka,sk SVK,MF,Parma,it Serie A,31,1987,18,17,1535,17.1,0.23,0.18,0.18,0.06,0.06,0.29,0.06,0.23,0.18,0.41,0.18,0.35,0.12,0.08,0.06,0.14,0.12,0.07,0.19,0.07,0.14,Matches,5aaef9ef
1325,Dejan Kulusevski,se SWE,MFDF,Atalanta,it Serie A,18,2000,3,0,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,0.17,0.14,0,0.14,0.14,0.14,Matches,df3cda47
1326,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,23,1995,29,23,1909,21.2,0,0,0,0,0,0.24,0,0,0,0,0,0,0.04,0.04,0.05,0.08,0.04,0.05,0.09,0.04,0.09,Matches,9ceb7642
