Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
2362,Dominic Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,21,1997,32,17,1651,18.3,0.16,0.05,0.16,0,0,0.05,0,0.16,0.05,0.22,0.16,0.22,0.2,0.2,0.05,0.25,0.2,0.05,0.25,0.2,0.25,Matches,e77dc3b2
2363,Roberto Soldado,es ESP,FW,Granada,es La Liga,34,1985,33,30,2347,26.1,0.27,0.15,0.23,0.04,0.04,0.54,0,0.27,0.15,0.42,0.23,0.38,0.18,0.15,0.15,0.3,0.18,0.15,0.33,0.15,0.3,Matches,9d66fbe3
2364,Carlos Soler,es ESP,MF,Valencia,es La Liga,22,1997,28,24,2066,23,0.09,0,0.09,0,0,0.17,0,0.09,0,0.09,0.09,0.09,0.07,0.07,0.05,0.12,0.07,0.05,0.12,0.07,0.12,Matches,fed17f5a
2365,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0670ee51
2366,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,420c18a1
2367,Kévin Soni,cm CMR,FW,Espanyol,es La Liga,21,1998,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6435143e
2368,David Soria,es ESP,GK,Getafe,es La Liga,26,1993,38,38,3420,38,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8f8c6934
2369,Bruno Soriano,es ESP,MF,Villarreal,es La Liga,35,1984,7,1,263,2.9,0,0,0,0,0,0.34,0,0,0,0,0,0,0.03,0.03,0,0.03,0.04,0,0.04,0.04,0.04,Matches,9332647
2370,Juan Soriano,es ESP,GK,Leganés,es La Liga,21,1997,11,11,990,11,0,0,0,0,0,0.18,0,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0.03,Matches,5512b1a9
2371,Roberto Soriano,it ITA,MF,Bologna,it Serie A,28,1991,29,29,2469,27.4,0.18,0.18,0.18,0,0,0.15,0.07,0.18,0.18,0.36,0.18,0.36,0.14,0.14,0.19,0.33,0.14,0.19,0.33,0.14,0.33,Matches,9d4c45d6
2372,Riccardo Sottil,it ITA,FWDF,Fiorentina,it Serie A,20,1999,18,4,514,5.7,0,0,0,0,0,0.53,0,0,0,0,0,0,0.12,0.12,0.11,0.23,0.13,0.1,0.23,0.13,0.23,Matches,94816803
2373,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,24,1995,13,12,1040,11.6,0.26,0,0.26,0,0,0,0,0.26,0,0.26,0.26,0.26,0.18,0.18,0.04,0.22,0.19,0.04,0.23,0.19,0.23,Matches,6613c819
2374,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,6,4,415,4.6,0.22,0,0.22,0,0,0,0,0.22,0,0.22,0.22,0.22,0.17,0.17,0,0.17,0.17,0,0.17,0.17,0.17,Matches,7b075c75
2375,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,8,7,637,7.1,0.14,0,0.14,0,0,0.28,0,0.14,0,0.14,0.14,0.14,0.08,0.08,0,0.08,0.09,0,0.09,0.09,0.09,Matches,7b075c75
2376,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,20,1999,20,15,1213,13.5,0,0,0,0,0,0.15,0.15,0,0,0,0,0,0,0,0.04,0.04,0,0.03,0.04,0,0.04,Matches,ae59b359
2377,Bryan Soumaré,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,12,4,384,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.09,0.16,0.07,0.09,0.16,0.07,0.16,Matches,85e2d218
2378,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,27,1992,24,22,2016,22.4,0.09,0,0.09,0,0,0.27,0,0.09,0,0.09,0.09,0.09,0.03,0.02,0.05,0.07,0.03,0.05,0.08,0.02,0.07,Matches,4e0afc5d
2379,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,1997,29,18,1746,19.4,0.05,0.15,0.05,0,0,0.1,0,0.05,0.15,0.21,0.05,0.21,0.07,0.07,0.13,0.2,0.07,0.13,0.2,0.07,0.2,Matches,4c6facae
2380,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,1996,34,34,3036,33.7,0.03,0.03,0.03,0,0,0.12,0.03,0.03,0.03,0.06,0.03,0.06,0.07,0.07,0.01,0.08,0.07,0.01,0.08,0.07,0.08,Matches,21166ff4
2381,Nikolas Špalek,sk SVK,MFFW,Brescia,it Serie A,22,1997,25,20,1579,17.5,0.11,0.06,0.11,0,0,0.29,0,0.11,0.06,0.17,0.11,0.17,0.22,0.22,0.1,0.32,0.22,0.1,0.32,0.22,0.32,Matches,9e90fb5d
2382,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,24,18,1548,17.2,0.06,0.12,0.06,0,0,0.12,0,0.06,0.12,0.17,0.06,0.17,0.08,0.08,0.17,0.24,0.08,0.17,0.25,0.08,0.25,Matches,3626daea
2383,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,27,1992,6,5,525,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ac4003af
2384,Mattia Sprocati,it ITA,FW,Parma,it Serie A,26,1993,20,4,590,6.6,0.15,0,0.15,0,0,0,0,0.15,0,0.15,0.15,0.15,0.17,0.17,0.03,0.2,0.17,0.03,0.2,0.17,0.2,Matches,bdd0692f
2385,Bassem Srarfi,tn TUN,FWDF,Nice,fr Ligue 1,22,1997,3,1,133,1.5,0,0,0,0,0,0.67,0,0,0,0,0,0,0.07,0.07,0.07,0.13,0.07,0.07,0.14,0.07,0.14,Matches,84549a07
2386,Dennis Srbeny,de GER,MFFW,Norwich City,eng Premier League,25,1994,8,0,47,0.5,2,0,2,0,0,0,0,1.91,0,1.91,1.91,1.91,1.2,1.2,0,1.2,1.15,0,1.15,1.15,1.15,Matches,1fdec858
2387,Dennis Srbeny,de GER,FWMF,Paderborn 07,de Bundesliga,25,1994,17,14,1119,12.4,0.4,0.08,0.4,0,0,0.16,0,0.4,0.08,0.48,0.4,0.48,0.17,0.17,0.05,0.22,0.16,0.05,0.22,0.16,0.22,Matches,1fdec858
2388,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,25,24,2113,23.5,0.09,0.09,0.09,0,0,0.3,0,0.09,0.09,0.17,0.09,0.17,0.03,0.03,0.03,0.06,0.03,0.02,0.06,0.03,0.06,Matches,90339309
2389,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,19,17,1549,17.2,0,0.12,0,0,0,0.12,0,0,0.12,0.12,0,0.12,0.02,0.02,0.13,0.15,0.02,0.13,0.14,0.02,0.14,Matches,558807c0
2390,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,7,4,398,4.4,0.23,0,0.23,0,0,0,0,0.23,0,0.23,0.23,0.23,0.02,0.02,0.05,0.07,0.02,0.05,0.07,0.02,0.07,Matches,8.61E+118
2391,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9,9,810,9,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5939baa2
2392,Junior Stanislas,eng ENG,MFDF,Bournemouth,eng Premier League,29,1989,15,7,712,7.9,0.38,0,0.25,0.13,0.13,0.13,0,0.38,0,0.38,0.25,0.25,0.2,0.1,0.1,0.2,0.2,0.1,0.3,0.1,0.2,Matches,6992791d
2393,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,21,20,1731,19.2,0.05,0,0.05,0,0,0.42,0,0.05,0,0.05,0.05,0.05,0.05,0.05,0.03,0.07,0.05,0.03,0.07,0.05,0.07,Matches,aad48be9
2394,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,26,1992,1,1,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a8a3d139
2395,Renato Steffen,ch SUI,MFFW,Wolfsburg,de Bundesliga,27,1991,27,19,1585,17.6,0.34,0.17,0.34,0,0,0.34,0,0.34,0.17,0.51,0.34,0.51,0.26,0.26,0.15,0.4,0.25,0.15,0.4,0.25,0.4,Matches,dd669209
2396,Zack Steffen,us USA,GK,Düsseldorf,de Bundesliga,24,1995,17,17,1530,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,Matches,42130443
2397,Dale Stephens,eng ENG,MF,Brighton,eng Premier League,30,1989,33,28,2530,28.1,0,0.04,0,0,0,0.28,0,0,0.04,0.04,0,0.04,0.02,0.02,0.04,0.06,0.02,0.04,0.06,0.02,0.06,Matches,653ee42d
2398,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,28,27,2451,27.2,0.04,0.11,0.04,0,0,0.15,0.04,0.04,0.11,0.15,0.04,0.15,0.03,0.03,0.05,0.07,0.03,0.05,0.07,0.03,0.07,Matches,6adbc307
2399,Mariusz Stępiński,pl POL,FW,Hellas Verona,it Serie A,24,1995,21,7,706,7.8,0.38,0.13,0.38,0,0,0.38,0.13,0.38,0.13,0.51,0.38,0.51,0.37,0.37,0.01,0.38,0.37,0.01,0.38,0.37,0.38,Matches,7b536033
2400,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,24,1994,33,30,2651,29.5,0.68,0.03,0.68,0,0.07,0.17,0,0.68,0.03,0.71,0.68,0.71,0.58,0.51,0.24,0.75,0.58,0.24,0.81,0.51,0.75,Matches,b400bde0
2401,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,38,38,3345,37.2,0.05,0.11,0.05,0,0,0.19,0,0.05,0.11,0.16,0.05,0.16,0.03,0.03,0.13,0.16,0.03,0.13,0.16,0.03,0.16,Matches,17d4507a
2402,Marco Stiepermann,de GER,MF,Norwich City,eng Premier League,28,1991,24,14,1180,13.1,0,0,0,0,0,0.46,0,0,0,0,0,0,0.11,0.11,0.04,0.16,0.12,0.04,0.16,0.12,0.16,Matches,b606638c
2403,Lars Stindl,de GER,MFFW,M'Gladbach,de Bundesliga,30,1988,25,14,1432,15.9,0.57,0.19,0.44,0.13,0.13,0.25,0,0.57,0.19,0.75,0.44,0.63,0.41,0.31,0.21,0.52,0.41,0.21,0.61,0.31,0.52,Matches,7cd6badb
2404,Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,25,1993,17,14,1268,14.1,0,0.28,0,0,0,0.21,0,0,0.28,0.28,0,0.28,0.06,0.06,0.14,0.2,0.06,0.14,0.2,0.06,0.2,Matches,e5649a78
2405,Vlatko Stojanovski,mk MKD,FW,Nîmes,fr Ligue 1,22,1997,6,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.36,0.07,0.36,0.34,0.06,0.4,0.34,0.4,Matches,bb67bff1
2406,John Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,16,12,1122,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches,5eecec3d
2407,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,24,1995,38,38,3420,38,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,Matches,339fe0e8
2408,Gabriel Strefezza,br BRA,DFMF,SPAL,it Serie A,22,1997,32,24,2110,23.4,0.04,0.09,0.04,0,0,0.38,0.04,0.04,0.09,0.13,0.04,0.13,0.1,0.1,0.06,0.15,0.1,0.05,0.15,0.1,0.15,Matches,674cfc5a
2409,Tobias Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,29,1990,10,6,615,6.8,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0.05,0,0.05,Matches,17780d2b
2410,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,16,16,1363,15.1,0.07,0.13,0.07,0,0,0.2,0,0.07,0.13,0.2,0.07,0.2,0.09,0.09,0.08,0.17,0.09,0.08,0.17,0.09,0.17,Matches,9c2394c9
2411,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,29,1990,25,15,1416,15.7,0.13,0.19,0.06,0.06,0.06,0.45,0,0.13,0.19,0.32,0.06,0.25,0.1,0.04,0.06,0.1,0.09,0.06,0.15,0.05,0.1,Matches,ef2e5e1a
2412,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,33,32,2789,31,0.03,0.1,0.03,0,0,0.16,0,0.03,0.1,0.13,0.03,0.13,0.05,0.05,0.06,0.11,0.05,0.06,0.11,0.05,0.11,Matches,f91e81c9
2413,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,26,1993,16,15,1252,13.9,0.07,0.14,0.07,0,0,0.5,0,0.07,0.14,0.22,0.07,0.22,0.15,0.15,0.08,0.23,0.15,0.08,0.23,0.15,0.23,Matches,2334478a
2414,Damián Suárez,uy URU,DF,Getafe,es La Liga,31,1988,30,30,2592,28.8,0.03,0.14,0.03,0,0,0.52,0,0.03,0.14,0.17,0.03,0.17,0.03,0.03,0.08,0.11,0.03,0.08,0.11,0.03,0.11,Matches,ba5004e1
2415,Denis Suárez,es ESP,MFFW,Celta Vigo,es La Liga,25,1994,26,20,1630,18.1,0.06,0.28,0.06,0,0.06,0.11,0,0.06,0.28,0.33,0.06,0.33,0.13,0.09,0.25,0.34,0.13,0.25,0.38,0.09,0.34,Matches,12c50af5
2416,Luis Suárez,uy URU,FW,Barcelona,es La Liga,32,1987,28,22,1998,22.2,0.72,0.36,0.68,0.05,0.05,0.18,0,0.72,0.36,1.08,0.68,1.04,0.62,0.59,0.17,0.76,0.62,0.16,0.79,0.59,0.76,Matches,a6154613
2417,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0c291a1a
2418,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,23,23,1965,21.8,0.05,0,0.05,0,0,0.14,0.05,0.05,0,0.05,0.05,0.05,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,821233cc
2419,Isaac Success,ng NGA,FWMF,Watford,eng Premier League,23,1996,5,0,70,0.8,0,0,0,0,0,1.25,0,0,0,0,0,0,0.13,0.13,0.13,0.25,0.09,0.1,0.19,0.09,0.19,Matches,f573a8bf
2420,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,1988,7,4,397,4.4,0,0,0,0,0,0.23,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.02,0.02,0.02,Matches,c5224618
2421,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,1995,8,8,641,7.1,0,0.14,0,0,0,0.14,0,0,0.14,0.14,0,0.14,0.03,0.03,0.07,0.1,0.03,0.06,0.1,0.03,0.1,Matches,e33c06cf
2422,Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,3,1,137,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0.05,0.05,0,0.05,Matches,1d8c99b0
2423,Ki Sung-yueng,kr KOR,MF,Mallorca,es La Liga,30,1989,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1d8c99b0
2424,Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,17,14,1352,15,0,0,0,0,0,0.13,0.07,0,0,0,0,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0.03,Matches,1bab7b66
2425,Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,32,1986,5,2,235,2.6,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches,7d41b619
2426,Sam Surridge,eng ENG,FWMF,Bournemouth,eng Premier League,21,1998,4,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.33,0,1.33,1.35,0,1.35,1.35,1.35,Matches,b017b770
2427,Suso,es ESP,FWMF,Sevilla,es La Liga,25,1993,17,8,785,8.7,0.11,0.11,0.11,0,0,0,0,0.11,0.11,0.23,0.11,0.23,0.11,0.11,0.15,0.25,0.11,0.14,0.26,0.11,0.26,Matches,4e219ad2
2428,Suso,es ESP,FWMF,Milan,it Serie A,25,1993,16,15,1359,15.1,0.07,0.13,0.07,0,0,0.13,0,0.07,0.13,0.2,0.07,0.2,0.08,0.08,0.23,0.31,0.08,0.23,0.31,0.08,0.31,Matches,4e219ad2
2429,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,7,3,280,3.1,0,0,0,0,0,0.32,0,0,0,0,0,0,0.03,0.03,0.03,0.06,0.02,0.03,0.05,0.02,0.05,Matches,1d0bb7e4
2430,Markus Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,32,1987,21,16,1339,14.9,0,0.07,0,0,0,0.2,0,0,0.07,0.07,0,0.07,0.03,0.03,0.04,0.07,0.03,0.04,0.07,0.03,0.07,Matches,7391c2d9
2431,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,20,1999,25,12,1051,11.7,0.09,0.17,0.09,0,0,0.17,0,0.09,0.17,0.26,0.09,0.26,0.17,0.17,0.12,0.3,0.17,0.12,0.3,0.17,0.3,Matches,92d83c27
2432,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28,28,2520,28,0,0.07,0,0,0,0.07,0,0,0.07,0.07,0,0.07,0.04,0.04,0.05,0.09,0.03,0.05,0.09,0.03,0.09,Matches,b99bec05
2433,Moussa Sylla,fr FRA,FW,Monaco,fr Ligue 1,19,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d8b97bb3
2434,Eddy Sylvestre,fr FRA,MF,Nice,fr Ligue 1,19,1999,1,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ff3a6a60
2435,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,27,12,1147,12.7,0.08,0.08,0.08,0,0,0.08,0,0.08,0.08,0.16,0.08,0.16,0.38,0.38,0.08,0.46,0.38,0.08,0.46,0.38,0.46,Matches,53e07d0b
2436,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,29,1990,29,29,2591,28.8,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,01b8a2b2
2437,Andrea Tabanelli,it ITA,MF,Lecce,it Serie A,29,1990,13,11,964,10.7,0.09,0,0.09,0,0,0.37,0,0.09,0,0.09,0.09,0.09,0.08,0.08,0.01,0.1,0.09,0.01,0.1,0.09,0.1,Matches,b59e02da
2438,Tachi,es ESP,DF,Alavés,es La Liga,21,1997,6,2,238,2.6,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8b625720
2439,Panagiotis Tachtsidis,gr GRE,MF,Lecce,it Serie A,28,1991,28,24,2003,22.3,0,0.09,0,0,0,0.31,0.04,0,0.09,0.09,0,0.09,0.03,0.03,0.06,0.09,0.03,0.06,0.09,0.03,0.09,Matches,e26bd2f4
2440,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,25,22,2092,23.2,0,0.04,0,0,0,0.17,0.04,0,0.04,0.04,0,0.04,0.01,0.01,0.02,0.03,0.01,0.02,0.03,0.01,0.03,Matches,bd142efb
2441,Flavien Tait,fr FRA,MFFW,Rennes,fr Ligue 1,26,1993,17,9,885,9.8,0.2,0.2,0.2,0,0,0,0.1,0.2,0.2,0.41,0.2,0.41,0.14,0.14,0.2,0.35,0.14,0.21,0.34,0.14,0.34,Matches,a0f9b535
2442,Mahdi Talal,fr FRA,FW,Amiens,fr Ligue 1,21,1997,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,814ac171
2443,Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,25,1994,8,6,519,5.8,0.17,0,0.17,0,0,0.17,0,0.17,0,0.17,0.17,0.17,0.1,0.1,0.07,0.17,0.1,0.07,0.17,0.1,0.17,Matches,8da74c05
2444,Adrien Tameze,cm CMR,MF,Atalanta,it Serie A,25,1994,7,2,211,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.09,0.09,0,0.09,Matches,8da74c05
2445,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,6,6,525,5.8,0,0,0,0,0,0.17,0,0,0,0,0,0,0.02,0.02,0,0.02,0.01,0,0.01,0.01,0.01,Matches,e9971f2d
2446,Adil Taoui,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0.33,0.3,0,0.3,0.3,0.3,Matches,53e585f2
2447,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,14,12,1058,11.8,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.02,0.02,0,0.01,0.02,0,0.02,Matches,a73c8f95
2448,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,23,1995,28,27,2291,25.5,0.04,0.08,0.04,0,0,0.16,0,0.04,0.08,0.12,0.04,0.12,0.02,0.02,0.11,0.13,0.02,0.11,0.13,0.02,0.13,Matches,e514ab62
2449,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,1996,14,12,951,10.6,0,0,0,0,0,0.09,0,0,0,0,0,0,0.02,0.02,0,0.03,0.02,0,0.02,0.02,0.02,Matches,a03c82b2
2450,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38,38,3420,38,0.05,0.05,0.05,0,0,0.26,0,0.05,0.05,0.11,0.05,0.11,0.06,0.06,0.06,0.12,0.06,0.06,0.12,0.06,0.12,Matches,15ea812b
2451,Ciprian Tătărușanu,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b056e3da
2452,Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,30,1988,23,22,1997,22.2,0.23,0.09,0.18,0.05,0.05,0,0,0.23,0.09,0.32,0.18,0.27,0.34,0.3,0.11,0.41,0.34,0.11,0.45,0.3,0.41,Matches,d520120b
2453,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,24,22,1945,21.6,0,0.05,0,0,0,0.14,0,0,0.05,0.05,0,0.05,0,0,0.06,0.06,0,0.06,0.06,0,0.06,Matches,cc2d7ad5
2454,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,30,1989,14,11,1091,12.1,0,0,0,0,0,0.17,0,0,0,0,0,0,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches,c2f9d19f
2455,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,19,2000,15,13,1110,12.3,0,0.08,0,0,0,0.24,0,0,0.08,0.08,0,0.08,0.07,0.07,0.01,0.07,0.06,0.01,0.07,0.06,0.07,Matches,4f255115
2456,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,19,2000,3,0,65,0.7,0,0,0,0,0,4.29,0,0,0,0,0,0,0.14,0.14,0,0.14,0.12,0.02,0.14,0.12,0.14,Matches,4f255115
2457,Georg Teigl,at AUT,DFMF,Augsburg,de Bundesliga,28,1991,3,1,111,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,0.09,0,0.09,0.09,0.09,Matches,c8cfb04d
2458,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,1996,18,16,1447,16.1,0,0,0,0,0,0.25,0,0,0,0,0,0,0.01,0.01,0.06,0.06,0.01,0.06,0.06,0.01,0.06,Matches,868ce848
2459,Bernard Tekpetey,gh GHA,FWMF,Düsseldorf,de Bundesliga,21,1997,9,5,448,5,0,0.2,0,0,0,0.8,0,0,0.2,0.2,0,0.2,0.1,0.1,0.06,0.16,0.1,0.06,0.15,0.1,0.15,Matches,7bf8ad6c
2460,Nathan Tella,eng ENG,FW,Southampton,eng Premier League,20,1999,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1.62,0,1.62,1.62,1.62,Matches,f1e94cd6
2461,Cristian Tello,es ESP,MFFW,Betis,es La Liga,27,1991,27,5,787,8.7,0.23,0,0.23,0,0,0.11,0,0.23,0,0.23,0.23,0.23,0.18,0.18,0.03,0.22,0.19,0.03,0.22,0.19,0.22,Matches,72a99e38
2462,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,20,1999,1,1,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches,4e3a947f
2463,Łukasz Teodorczyk,pl POL,FWDF,Udinese,it Serie A,28,1991,14,1,222,2.5,0,0.4,0,0,0,0.4,0,0,0.41,0.41,0,0.41,0.16,0.16,0.32,0.52,0.18,0.33,0.51,0.18,0.51,Matches,7e81a17d
2464,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,1997,20,6,686,7.6,0,0,0,0,0,0.13,0,0,0,0,0,0,0.03,0.03,0.08,0.09,0.02,0.07,0.1,0.02,0.1,Matches,18f9dbd0
2465,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,27,1992,36,36,3240,36,0,0.06,0,0,0,0.03,0,0,0.06,0.06,0,0.06,0,0,0.02,0.02,0,0.02,0.02,0,0.02,Matches,6f51e382
2466,Simon Terodde,de GER,FWMF,Köln,de Bundesliga,31,1988,23,7,813,9,0.33,0.11,0.33,0,0,0.44,0,0.33,0.11,0.44,0.33,0.44,0.74,0.74,0.09,0.83,0.75,0.08,0.83,0.75,0.83,Matches,863ff1ee
2467,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,29,1990,7,7,624,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e1b0a70d
2468,Martin Terrier,fr FRA,FWMF,Lyon,fr Ligue 1,22,1997,23,13,1198,13.3,0.08,0.15,0.08,0,0,0,0,0.08,0.15,0.23,0.08,0.23,0.15,0.15,0.1,0.25,0.15,0.1,0.25,0.15,0.25,Matches,5148dcc5
2469,Aleksa Terzić,rs SRB,DFMF,Fiorentina,it Serie A,19,1999,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3ef0a2d7
2470,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,23,1995,18,9,1072,11.9,0,0.08,0,0,0,0.08,0,0,0.08,0.08,0,0.08,0.04,0.04,0.1,0.14,0.04,0.1,0.15,0.04,0.15,Matches,77d7c96f
2471,Alexander Tettey,no NOR,MFDF,Norwich City,eng Premier League,33,1986,30,28,2338,26,0.04,0.04,0.04,0,0,0.19,0,0.04,0.04,0.08,0.04,0.08,0.03,0.03,0.03,0.06,0.03,0.03,0.06,0.03,0.06,Matches,75566759
