Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
776,Juanan Entrena,es ESP,MF,Granada,es La Liga,20,1996,3,1,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5e89c73b
777,Vincent Enyeama,ng NGA,GK,Lille,fr Ligue 1,33,1982,32,32,2854,31.7,0,0,0,0,0,0.13,0,0,0,0,0,0,Matches,62156b6a
778,Mirko Eramo,it ITA,MF,Sampdoria,it Serie A,27,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d19fd132
779,Kermit Erasmus,za RSA,FW,Rennes,fr Ligue 1,26,1990,8,1,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4faf6bb6
780,Javier Eraso,es ESP,MF,Athletic Club,es La Liga,26,1990,7,4,379,4.2,0,0.24,0,0,0,0.48,0,0,0.24,0.24,0,0.24,Matches,aec0fb6f
781,Mevlüt Erdinç,tr TUR,FW,Metz,fr Ligue 1,29,1987,24,15,1405,15.6,0.38,0.06,0.19,0.19,0.26,0.06,0,0.38,0.06,0.45,0.19,0.26,Matches,3b99b9e1
782,Christian Eriksen,dk DEN,MF,Tottenham,eng Premier League,24,1992,36,36,3157,35.1,0.23,0.43,0.23,0,0,0,0,0.23,0.43,0.66,0.23,0.66,Matches,980522ec
783,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,23,1993,30,24,2016,22.4,0.09,0.04,0.09,0,0,0.4,0.04,0.09,0.04,0.13,0.09,0.13,Matches,3f79a1c8
784,Sergio Escudero,es ESP,DFMF,Sevilla,es La Liga,26,1989,26,25,2282,25.4,0,0.12,0,0,0,0.28,0,0,0.12,0.12,0,0.12,Matches,b0616e3d
785,Bernardo Espinosa,co COL,DF,Middlesbrough,eng Premier League,27,1989,11,10,975,10.8,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,4242011c
786,Cristian Espinoza,ar ARG,MF,Alavés,es La Liga,21,1995,6,1,163,1.8,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,9c794a80
787,Michael Esser,de GER,GK,Darmstadt 98,de Bundesliga,28,1987,28,28,2484,27.6,0,0,0,0,0,0.11,0,0,0,0,0,0,Matches,83e0eeb4
788,Alexander Esswein,de GER,MF,Hertha BSC,de Bundesliga,26,1990,29,15,1322,14.7,0.14,0.14,0.14,0,0,0.27,0,0.14,0.14,0.27,0.14,0.27,Matches,b48215cd
789,Pervis Estupiñán,ec ECU,DF,Granada,es La Liga,18,1998,2,2,180,2,0,0,0,0,0,0.5,0,0,0,0,0,0,Matches,d38fdf53
790,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,29,1987,32,28,2399,26.7,0.04,0.19,0.04,0,0,0.34,0,0.04,0.19,0.23,0.04,0.23,Matches,b037bd4f
791,Xabier Etxeita,es ESP,DF,Athletic Club,es La Liga,28,1987,10,7,713,7.9,0,0,0,0,0,0.25,0,0,0,0,0,0,Matches,4a895384
792,Lucas Evangelista,br BRA,MF,Udinese,it Serie A,21,1995,6,2,207,2.3,0,0.43,0,0,0,0.43,0,0,0.43,0.43,0,0.43,Matches,5f4ce4b6
793,Jonny Evans,nir NIR,DF,West Brom,eng Premier League,28,1988,31,30,2637,29.3,0.07,0.07,0.07,0,0,0.27,0,0.07,0.07,0.14,0.07,0.14,Matches,f8fcd2a5
794,Patrice Evra,fr FRA,DF,Marseille,fr Ligue 1,35,1981,11,11,868,9.6,0.1,0,0.1,0,0,0.31,0,0.1,0,0.1,0.1,0.1,Matches,51a3caf1
795,Patrice Evra,fr FRA,DFMF,Juventus,it Serie A,35,1981,6,3,252,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,51a3caf1
796,Ewandro,br BRA,FWMF,Udinese,it Serie A,20,1996,5,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ab11c58a
797,Edu Expósito,es ESP,MF,La Coruña,es La Liga,19,1996,1,1,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,283c7121
798,Erik Expósito,es ESP,FW,Las Palmas,es La Liga,20,1996,2,2,166,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,07d67579
799,Valentin Eysseric,fr FRA,FWMF,Nice,fr Ligue 1,24,1992,29,23,2076,23.1,0.17,0.3,0.17,0,0,0.17,0,0.17,0.3,0.48,0.17,0.48,Matches,ae82fa48
800,Marco Fabián,mx MEX,MFFW,Eint Frankfurt,de Bundesliga,27,1989,24,23,2054,22.8,0.31,0.18,0.26,0.04,0.09,0.44,0,0.31,0.18,0.48,0.26,0.44,Matches,e665a2db
801,Łukasz Fabiański,pl POL,GK,Swansea City,eng Premier League,31,1985,37,37,3330,37,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,9328b835
802,Fabinho,br BRA,MF,Monaco,fr Ligue 1,22,1993,37,33,3073,34.1,0.26,0.03,0.06,0.21,0.21,0.23,0,0.26,0.03,0.29,0.06,0.09,Matches,7f3b388c
803,Fábio,br BRA,DF,Middlesbrough,eng Premier League,26,1990,24,21,1847,20.5,0,0,0,0,0,0.39,0,0,0,0,0,0,Matches,bc7b4580
804,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,29,1987,29,13,1339,14.9,0.34,0.81,0.34,0,0,0.54,0,0.34,0.81,1.14,0.34,1.14,Matches,33508c78
805,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,27,1988,34,34,3060,34,0,0,0,0,0,0.09,0,0,0,0,0,0,Matches,1e43fad8
806,Fayçal Fajr,ma MAR,MF,La Coruña,es La Liga,27,1988,24,14,1207,13.4,0,0.15,0,0,0.07,0.22,0.07,0,0.15,0.15,0,0.15,Matches,79135368
807,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,30,1986,29,22,1927,21.4,0.98,0.19,0.79,0.19,0.19,0.09,0,0.98,0.19,1.17,0.79,0.98,Matches,66116290
808,Diego Falcinelli,it ITA,FW,Sassuolo,it Serie A,25,1991,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a39b9ef6
809,Diego Falcinelli,it ITA,FW,Crotone,it Serie A,25,1991,35,35,3124,34.7,0.37,0.06,0.32,0.06,0.06,0.2,0,0.37,0.06,0.43,0.32,0.37,Matches,a39b9ef6
810,Simon Falette,gn GUI,DF,Metz,fr Ligue 1,24,1992,35,35,3089,34.3,0.09,0.03,0.09,0,0,0.2,0,0.09,0.03,0.12,0.09,0.12,Matches,b82880c6
811,Iago Falque,es ESP,FWMF,Torino,it Serie A,26,1990,35,31,2516,28,0.43,0.29,0.36,0.07,0.07,0.07,0,0.43,0.29,0.72,0.36,0.64,Matches,440c84ed
812,Rod Fanni,fr FRA,DF,Marseille,fr Ligue 1,34,1981,28,27,2396,26.6,0.04,0,0.04,0,0,0.26,0,0.04,0,0.04,0.04,0.04,Matches,28c4631c
813,Paolo Faragò,it ITA,MF,Cagliari,it Serie A,23,1993,9,1,347,3.9,0,0,0,0,0,0.26,0,0,0,0,0,0,Matches,9085dd7c
814,Davide Faraoni,it ITA,DF,Udinese,it Serie A,24,1991,5,4,329,3.7,0,0,0,0,0,0.54,0,0,0,0,0,0,Matches,aae9d04a
815,Diego Farias,br BRA,MFFW,Cagliari,it Serie A,26,1990,20,12,1166,13,0.54,0.15,0.38,0.15,0.15,0.31,0,0.54,0.15,0.69,0.39,0.54,Matches,157d29b6
816,Federico Fazio,ar ARG,DF,Roma,it Serie A,29,1987,37,35,3116,34.6,0.06,0.03,0.06,0,0,0.09,0,0.06,0.03,0.09,0.06,0.09,Matches,4e358a2d
817,Nicolò Fazzi,it ITA,DFMF,Crotone,it Serie A,21,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,82b6415c
818,Zouhair Feddal,ma MAR,DF,Alavés,es La Liga,27,1989,27,27,2242,24.9,0.08,0.04,0.08,0,0,0.32,0.08,0.08,0.04,0.12,0.08,0.12,Matches,89151b16
819,Adam Federici,au AUS,GK,Bournemouth,eng Premier League,31,1985,2,2,180,2,0,0,0,0,0,0.5,0,0,0,0,0,0,Matches,e5ea8be7
820,Artem Fedetskyi,ua UKR,DF,Darmstadt 98,de Bundesliga,31,1985,16,13,1110,12.3,0,0,0,0,0,0.33,0,0,0,0,0,0,Matches,7bd0c6e0
821,Sofiane Feghouli,dz ALG,MFFW,West Ham,eng Premier League,26,1989,21,11,1041,11.6,0.26,0.17,0.26,0,0,0.09,0.09,0.26,0.17,0.43,0.26,0.43,Matches,691f64f5
822,Nabil Fekir,fr FRA,MFFW,Lyon,fr Ligue 1,23,1993,32,28,2209,24.5,0.37,0.2,0.29,0.08,0.08,0.2,0.04,0.37,0.2,0.57,0.29,0.49,Matches,bece776f
823,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,28,1987,28,18,1605,17.8,0.06,0,0.06,0,0,0.51,0.06,0.06,0,0.06,0.06,0.06,Matches,87575fd9
824,Kiko Femenía,es ESP,DF,Alavés,es La Liga,25,1991,31,28,2500,27.8,0,0.07,0,0,0,0.18,0,0,0.07,0.07,0,0.07,Matches,e5d01ecf
825,Leroy Fer,nl NED,MF,Swansea City,eng Premier League,26,1990,34,27,2404,26.7,0.22,0.07,0.22,0,0,0.34,0,0.22,0.07,0.3,0.22,0.3,Matches,3cefa66a
826,Julien Féret,fr FRA,MF,Caen,fr Ligue 1,34,1982,35,35,3116,34.6,0.06,0.09,0.06,0,0,0.03,0,0.06,0.09,0.14,0.06,0.14,Matches,ac62861c
827,Bruno Fernandes,pt POR,MF,Sampdoria,it Serie A,21,1994,33,22,1714,19,0.26,0.11,0.26,0,0,0.11,0,0.26,0.11,0.37,0.26,0.37,Matches,507c7bdf
828,Edimilson Fernandes,ch SUI,MF,West Ham,eng Premier League,20,1996,28,8,1001,11.1,0,0.09,0,0,0,0.36,0,0,0.09,0.09,0,0.09,Matches,3bb625ac
829,Gelson Fernandes,ch SUI,MF,Rennes,fr Ligue 1,29,1986,27,21,1836,20.4,0,0,0,0,0,0.34,0,0,0,0,0,0,Matches,8e58987d
830,Álvaro Fernández,es ESP,GK,Osasuna,es La Liga,18,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f127d782
831,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,29,1986,15,14,1316,14.6,0,0,0,0,0,0.14,0,0,0,0,0,0,Matches,307fcd26
832,Augusto Fernández,ar ARG,MF,Atlético Madrid,es La Liga,30,1986,3,2,141,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,78c40e94
833,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,20,1996,3,1,89,1,1,0,1,0,0,0,0,1.01,0,1.01,1.01,1.01,Matches,e08647d6
834,Federico Fernández,ar ARG,DF,Swansea City,eng Premier League,27,1989,27,27,2430,27,0,0.07,0,0,0,0.26,0,0,0.07,0.07,0,0.07,Matches,f25b010f
835,Mario Fernández,es ESP,GK,Osasuna,es La Liga,28,1988,7,7,585,6.5,0,0,0,0,0,0.46,0,0,0,0,0,0,Matches,02c89cb6
836,Matías Fernández,cl CHI,MF,Milan,it Serie A,30,1986,13,8,652,7.2,0.14,0.28,0.14,0,0,0.14,0,0.14,0.28,0.41,0.14,0.41,Matches,8a250399
837,Pablo Fernández,es ESP,MF,Sporting Gijón,es La Liga,19,1996,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8825e1fc
838,Fernandinho,br BRA,MFDF,Manchester City,eng Premier League,31,1985,32,31,2756,30.6,0.07,0.03,0.07,0,0,0.13,0.07,0.07,0.03,0.1,0.07,0.1,Matches,101da2b5
839,Fernando,br BRA,MFDF,Manchester City,eng Premier League,29,1987,15,5,568,6.3,0,0,0,0,0,0.48,0,0,0,0,0,0,Matches,41f32541
840,Alex Ferrari,it ITA,DF,Bologna,it Serie A,22,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d0dbca9f
841,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,24,1992,28,11,1052,11.7,0.09,0.17,0.09,0,0,0.34,0,0.09,0.17,0.26,0.09,0.26,Matches,375622c5
842,Marco Festa,it ITA,GK,Crotone,it Serie A,24,1992,3,2,184,2,0,0,0,0,0,0.5,0,0,0,0,0,0,Matches,c195ae4a
843,Markus Feulner,de GER,MF,Augsburg,de Bundesliga,34,1982,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ee08880b
844,Riccardo Fiamozzi,it ITA,MF,Genoa,it Serie A,23,1993,4,1,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9f9b9269
845,Sam Field,eng ENG,MF,West Brom,eng Premier League,18,1998,8,4,275,3.1,0,0,0,0,0,0.65,0,0,0,0,0,0,Matches,bd8a7d05
846,Afonso Figueiredo,pt POR,DF,Rennes,fr Ligue 1,23,1993,5,2,260,2.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f51edbf3
847,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,27,1989,13,13,1128,12.5,0.24,0.08,0.24,0,0,0.08,0.08,0.24,0.08,0.32,0.24,0.32,Matches,f9e7c4ac
848,Vincenzo Fiorillo,it ITA,GK,Pescara,it Serie A,26,1990,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a2565f79
849,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,24,1991,35,34,3062,34,0.32,0.21,0.32,0,0,0.15,0,0.32,0.21,0.53,0.32,0.53,Matches,4c370d81
850,Viktor Fischer,dk DEN,FWMF,Middlesbrough,eng Premier League,22,1994,13,6,438,4.9,0,0.61,0,0,0,0,0,0,0.62,0.62,0,0.62,Matches,b5920350
851,Mathieu Flamini,fr FRA,MF,Crystal Palace,eng Premier League,32,1984,10,3,274,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,148d4105
852,Jon Flanagan,eng ENG,DF,Burnley,eng Premier League,23,1993,6,3,360,4,0,0,0,0,0,0.5,0,0,0,0,0,0,Matches,f2428fd4
853,Javier Flaño,es ESP,DF,Osasuna,es La Liga,31,1984,4,2,131,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8e9ccfb8
854,Miguel Flaño,es ESP,DF,Osasuna,es La Liga,31,1984,12,12,1035,11.5,0.09,0,0.09,0,0,0.26,0,0.09,0,0.09,0.09,0.09,Matches,1662668d
855,Ashley Fletcher,eng ENG,FW,West Ham,eng Premier League,20,1995,16,2,367,4.1,0,0,0,0,0,0.49,0,0,0,0,0,0,Matches,eeb6551f
856,Darren Fletcher,sct SCO,MF,West Brom,eng Premier League,32,1984,38,37,3231,35.9,0.06,0.08,0.06,0,0,0,0,0.06,0.08,0.14,0.06,0.14,Matches,184e4970
857,Sergio Floccari,it ITA,FW,Bologna,it Serie A,34,1981,5,3,240,2.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,df301450
858,Alessandro Florenzi,it ITA,DFMF,Roma,it Serie A,25,1991,9,8,747,8.3,0,0.36,0,0,0,0.36,0,0,0.36,0.36,0,0.36,Matches,e288d4b3
859,Antonio Floro Flores,it ITA,FW,Chievo,it Serie A,33,1983,12,6,553,6.1,0,0.16,0,0,0,0,0,0,0.16,0.16,0,0.16,Matches,d6846501
860,Moryké Fofana,ci CIV,MF,Lorient,fr Ligue 1,24,1991,7,4,353,3.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d4f8f243
861,Seko Fofana,ci CIV,MF,Udinese,it Serie A,21,1995,22,21,1821,20.2,0.25,0.05,0.25,0,0,0.15,0,0.25,0.05,0.3,0.25,0.3,Matches,5313ed43
862,Jonas Föhrenbach,de GER,DF,Freiburg,de Bundesliga,20,1996,3,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1b4be8eb
863,Michael Folivi,eng ENG,FW,Watford,eng Premier League,18,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a7b41270
864,Andreu Fontàs,es ESP,DF,Celta Vigo,es La Liga,26,1989,17,17,1460,16.2,0.06,0.06,0.06,0,0,0.43,0.06,0.06,0.06,0.12,0.06,0.12,Matches,0f138d5a
865,José Fonte,pt POR,DF,Southampton,eng Premier League,32,1983,17,17,1530,17,0,0,0,0,0,0.12,0,0,0,0,0,0,Matches,90f87966
866,José Fonte,pt POR,DF,West Ham,eng Premier League,32,1983,16,16,1404,15.6,0,0,0,0,0,0.13,0,0,0,0,0,0,Matches,90f87966
867,Pablo Fornals,es ESP,MF,Málaga,es La Liga,20,1996,32,31,2666,29.6,0.2,0.07,0.2,0,0,0.2,0,0.2,0.07,0.27,0.2,0.27,Matches,82927de4
868,Michele Fornasier,it ITA,DF,Pescara,it Serie A,22,1993,22,16,1618,18,0,0.06,0,0,0,0.22,0,0,0.06,0.06,0,0.06,Matches,fb3890d6
869,Emil Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,24,1991,30,27,2338,26,0.31,0.69,0.27,0.04,0.08,0.04,0.04,0.31,0.69,1,0.27,0.96,Matches,9a2e0ccc
870,Adam Forshaw,eng ENG,MF,Middlesbrough,eng Premier League,24,1991,34,30,2695,29.9,0,0.03,0,0,0,0.13,0,0,0.03,0.03,0,0.03,Matches,9f1938ab
871,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,28,1988,38,38,3420,38,0,0,0,0,0,0.08,0,0,0,0,0,0,Matches,c3e39f12
872,Ben Foster,eng ENG,GK,West Brom,eng Premier League,33,1983,38,38,3420,38,0,0,0,0,0,0.05,0,0,0,0,0,0,Matches,d0b3ceb9
873,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,18,1998,4,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a9142dc3
874,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,23,1993,22,21,1873,20.8,0,0.1,0,0,0,0.19,0,0,0.1,0.1,0,0.1,Matches,45e17712
875,Raphael Framberger,de GER,MFDF,Augsburg,de Bundesliga,20,1995,3,2,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,626fab5f
876,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,31,1985,34,34,2939,32.7,0,0.03,0,0,0,0.12,0.03,0,0.03,0.03,0,0.03,Matches,1e0b6a73
877,Mike Frantz,de GER,MF,Freiburg,de Bundesliga,29,1986,30,29,2495,27.7,0,0.04,0,0,0,0.07,0,0,0.04,0.04,0,0.04,Matches,482b70ad
878,Ryan Fraser,sct SCO,MF,Bournemouth,eng Premier League,22,1994,28,19,1764,19.6,0.15,0.26,0.15,0,0,0.15,0,0.15,0.26,0.41,0.15,0.41,Matches,d56543a0
879,Fabian Frei,ch SUI,MF,Mainz 05,de Bundesliga,27,1989,24,19,1666,18.5,0,0.05,0,0,0,0.16,0,0,0.05,0.05,0,0.05,Matches,9fb640a8
880,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,24,1992,33,29,2611,29,0.17,0.14,0.17,0,0,0.17,0,0.17,0.14,0.31,0.17,0.31,Matches,98d2c2c4
881,Nicolas Frey,fr FRA,DF,Chievo,it Serie A,32,1984,15,13,1182,13.1,0,0,0,0,0,0.15,0,0,0,0,0,0,Matches,6378443d
882,George Friend,eng ENG,DF,Middlesbrough,eng Premier League,28,1987,24,20,1964,21.8,0,0.09,0,0,0,0.18,0,0,0.09,0.09,0,0.09,Matches,4f97147d
883,Clemens Fritz,de GER,MF,Werder Bremen,de Bundesliga,35,1980,18,17,1291,14.3,0,0,0,0,0,0.35,0,0,0,0,0,0,Matches,c739b3ad
884,Lukas Fröde,de GER,MF,Werder Bremen,de Bundesliga,21,1995,3,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,04979b5a
885,Zeki Fryers,eng ENG,DF,Crystal Palace,eng Premier League,23,1992,8,0,188,2.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f58d6213
886,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,30,1986,36,35,3103,34.5,0.06,0.09,0.06,0,0,0.29,0,0.06,0.09,0.15,0.06,0.15,Matches,a67a09fb
887,Javi Fuego,es ESP,MF,Espanyol,es La Liga,32,1984,31,29,2564,28.5,0.04,0,0.04,0,0,0.32,0.04,0.04,0,0.04,0.04,0.04,Matches,2e8fc160
888,Andrea Fulignati,it ITA,GK,Palermo,it Serie A,21,1994,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,195f5e38
889,Jay Fulton,sct SCO,MF,Swansea City,eng Premier League,22,1994,11,9,690,7.7,0,0,0,0,0,0.26,0,0,0,0,0,0,Matches,434ad289
890,Ramiro Funes Mori,ar ARG,DF,Everton,eng Premier League,25,1991,23,16,1543,17.1,0,0.06,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches,89cbc961
891,Manolo Gabbiadini,it ITA,FW,Southampton,eng Premier League,24,1991,11,10,724,8,0.5,0,0.5,0,0.13,0.13,0,0.5,0,0.5,0.5,0.5,Matches,8f866fe8
892,Manolo Gabbiadini,it ITA,FW,Napoli,it Serie A,24,1991,13,7,515,5.7,0.53,0,0.35,0.18,0.18,0,0.18,0.52,0,0.52,0.35,0.35,Matches,8f866fe8
893,Gabi,es ESP,MF,Atlético Madrid,es La Liga,33,1983,34,33,2892,32.1,0,0,0,0,0.03,0.28,0,0,0,0,0,0,Matches,65d750b5
894,Gabriel,br BRA,GK,Cagliari,it Serie A,23,1992,3,3,270,3,0,0,0,0,0,0.33,0,0,0,0,0,0,Matches,f93ed0df
895,Gabriel,br BRA,MFFW,Leganés,es La Liga,22,1993,34,33,2741,30.5,0.16,0.07,0.16,0,0,0.26,0,0.16,0.07,0.23,0.16,0.23,Matches,0d10333c
896,Mijat Gaćinović,rs SRB,MFFW,Eint Frankfurt,de Bundesliga,21,1995,28,26,2233,24.8,0.08,0,0.08,0,0,0.36,0,0.08,0,0.08,0.08,0.08,Matches,16daec92
897,Roberto Gagliardini,it ITA,MF,Atalanta,it Serie A,22,1994,13,8,777,8.6,0,0.12,0,0,0,0.58,0,0,0.12,0.12,0,0.12,Matches,ce30bfc8
898,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,22,1994,18,18,1575,17.5,0.11,0.06,0.11,0,0,0.11,0,0.11,0.06,0.17,0.11,0.17,Matches,ce30bfc8
899,Nicolás Gaitán,ar ARG,MF,Atlético Madrid,es La Liga,28,1988,23,11,1027,11.4,0.26,0.18,0.26,0,0,0.09,0,0.26,0.18,0.44,0.26,0.44,Matches,7ebfac0f
900,Milan Gajić,rs SRB,DF,Bordeaux,fr Ligue 1,20,1996,14,11,1137,12.6,0,0,0,0,0,0.4,0,0,0,0,0,0,Matches,9f6325f9
901,Serge Gakpé,tg TOG,FW,Chievo,it Serie A,29,1987,8,1,256,2.8,0,0,0,0,0,0.36,0,0,0,0,0,0,Matches,cf4053e2
902,Serge Gakpé,tg TOG,FW,Genoa,it Serie A,29,1987,7,2,311,3.5,0.29,0,0.29,0,0,0.29,0,0.29,0,0.29,0.29,0.29,Matches,cf4053e2
903,Brendan Galloway,zw ZIM,DF,West Brom,eng Premier League,20,1996,3,3,247,2.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,321506b3
904,Álex Gálvez,es ESP,DF,Eibar,es La Liga,27,1989,19,14,1333,14.8,0,0,0,0,0,0.27,0,0,0,0,0,0,Matches,960fb42d
905,Bruno Gama,pt POR,MF,La Coruña,es La Liga,28,1987,22,18,1442,16,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,6cffc9df
906,Alessandro Gamberini,it ITA,DF,Chievo,it Serie A,34,1981,20,20,1666,18.5,0.05,0,0.05,0,0,0.05,0,0.05,0,0.05,0.05,0.05,Matches,8ec95452
907,Kévin Gameiro,fr FRA,FW,Atlético Madrid,es La Liga,29,1987,31,21,1707,19,0.63,0.26,0.58,0.05,0.05,0,0,0.63,0.26,0.9,0.58,0.84,Matches,42276181
908,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,26,1989,33,32,2681,29.8,0.03,0.03,0.03,0,0,0.37,0,0.03,0.03,0.07,0.03,0.07,Matches,72c812f3
909,Ganso,br BRA,MF,Sevilla,es La Liga,26,1989,10,5,486,5.4,0.37,0.19,0.37,0,0,0,0,0.37,0.19,0.56,0.37,0.56,Matches,23593121
910,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,29,1986,27,27,2338,26,0.15,0,0.15,0,0,0.27,0,0.15,0,0.15,0.15,0.15,Matches,ac3fb1be
911,Aleix García,es ESP,MF,Manchester City,eng Premier League,19,1997,4,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a10361d2
912,Dani García,es ESP,MF,Eibar,es La Liga,26,1990,36,36,3182,35.4,0.03,0.03,0.03,0,0,0.25,0.03,0.03,0.03,0.06,0.03,0.06,Matches,240d3a0b
913,David García,es ESP,DF,Osasuna,es La Liga,22,1994,25,23,2191,24.3,0.04,0,0.04,0,0,0.33,0,0.04,0,0.04,0.04,0.04,Matches,3e42f707
914,David García,es ESP,DF,Las Palmas,es La Liga,34,1982,22,17,1651,18.3,0.05,0.05,0.05,0,0,0.27,0,0.05,0.05,0.11,0.05,0.11,Matches,1250086e
915,Imanol García,es ESP,MFDF,Osasuna,es La Liga,20,1995,8,6,526,5.8,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,a90ed68c
916,Manu García,es ESP,MF,Alavés,es La Liga,30,1986,25,23,2011,22.3,0.13,0.04,0.09,0.04,0.04,0.36,0,0.13,0.04,0.18,0.09,0.13,Matches,05a4465d
917,Mateo García,ar ARG,FWMF,Las Palmas,es La Liga,19,1996,19,8,724,8,0.25,0,0.25,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches,62db2015
918,Raúl García,es ESP,MF,Athletic Club,es La Liga,30,1986,36,34,2869,31.9,0.31,0.13,0.22,0.09,0.09,0.34,0,0.31,0.13,0.44,0.22,0.35,Matches,b418dbd4
919,Raúl García,es ESP,DF,Alavés,es La Liga,27,1989,18,14,1270,14.1,0,0,0,0,0,0.43,0,0,0,0,0,0,Matches,1a317a1b
920,Samu García,es ESP,MF,Leganés,es La Liga,26,1990,11,5,531,5.9,0,0.17,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches,5f7db81a
921,Santiago García,ar ARG,DFMF,Werder Bremen,de Bundesliga,28,1988,19,16,1444,16,0.06,0.13,0.06,0,0,0.31,0,0.06,0.12,0.19,0.06,0.19,Matches,0dca0fd9
922,Ulisses Garcia,ch SUI,DFMF,Werder Bremen,de Bundesliga,20,1996,7,3,353,3.9,0,0.26,0,0,0,0.26,0,0,0.25,0.25,0,0.25,Matches,c952f633
923,Unai García,es ESP,DF,Osasuna,es La Liga,24,1992,22,20,1872,20.8,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,4a633cfe
924,Craig Gardner,eng ENG,MF,West Brom,eng Premier League,29,1986,9,2,218,2.4,0,0.42,0,0,0,0.42,0,0,0.41,0.41,0,0.41,Matches,1117b9ff
925,Jordy Gaspar,fr FRA,MFDF,Lyon,fr Ligue 1,19,1997,2,2,172,1.9,0,0,0,0,0,0.53,0,0,0,0,0,0,Matches,5fc8a115
926,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,25,1990,36,36,3240,36,0,0.08,0,0,0,0.17,0,0,0.08,0.08,0,0.08,Matches,fb5d47b3
927,Daniele Gastaldello,it ITA,DF,Bologna,it Serie A,33,1983,24,24,1920,21.3,0,0.05,0,0,0,0.56,0.14,0,0.05,0.05,0,0.05,Matches,13f89eaa
