Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
2072,Davide Possanzini,it ITA,FWMF,Brescia,it Serie A,34,1976,17,5,631,7,0,0.14,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches,6078984b
2073,Mickaël Poté,bj BEN,FW,Nice,fr Ligue 1,25,1984,8,0,161,1.8,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,27b89843
2074,Alessandro Potenza,it ITA,DF,Catania,it Serie A,26,1984,20,19,1668,18.5,0,0,0,0,0,0.27,0,0,0,0,0,0,Matches,58e1cadb
2075,Loïc Poujol,fr FRA,MF,Sochaux,fr Ligue 1,21,1989,7,1,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,16ddc7fe
2076,Christian Poulsen,dk DEN,MF,Liverpool,eng Premier League,30,1980,12,9,742,8.2,0,0,0,0,0,0.12,0,0,0,0,0,0,Matches,4b83b362
2077,Simon Pouplin,fr FRA,GK,Freiburg,de Bundesliga,25,1985,4,4,360,4,0,0,0,0,0,0.25,0,0,0,0,0,0,Matches,e76c18e4
2078,Javi Poves,es ESP,DF,Sporting Gijón,es La Liga,23,1986,1,0,12,0.1,0,,0,0,,0,0,0,,,0,,Matches,fb15bf58
2079,Romain Poyet,fr FRA,FWMF,Brest,fr Ligue 1,29,1980,32,24,2209,24.5,0.16,0.08,0.16,0,0,0.04,0,0.16,0.08,0.24,0.16,0.24,Matches,8365f4ad
2080,Nicola Pozzi,it ITA,FW,Sampdoria,it Serie A,24,1986,22,14,1242,13.8,0.43,0,0.29,0.14,0.14,0.22,0,0.43,0,0.43,0.29,0.29,Matches,a594bbdd
2081,Danijel Pranjić,hr CRO,DFMF,Bayern Munich,de Bundesliga,28,1981,28,22,1997,22.2,0,0.18,0,0,0,0.09,0,0,0.18,0.18,0,0.18,Matches,38929ff9
2082,Xabi Prieto,es ESP,MF,Real Sociedad,es La Liga,26,1983,37,36,3235,35.9,0.19,0.25,0.08,0.11,0.11,0.17,0,0.19,0.25,0.45,0.08,0.33,Matches,d054d8b0
2083,Sebastian Prödl,at AUT,DFMF,Werder Bremen,de Bundesliga,23,1987,25,25,2250,25,0.04,0.08,0.04,0,0,0.32,0,0.04,0.08,0.12,0.04,0.12,Matches,f5e6d08d
2084,Grégory Proment,fr FRA,MF,Caen,fr Ligue 1,31,1978,7,6,495,5.5,0,0,0,0,0,0.36,0,0,0,0,0,0,Matches,c665d49f
2085,Benjamin Psaume,fr FRA,FWMF,Arles-Avignon,fr Ligue 1,25,1985,14,3,497,5.5,0,0.18,0,0,0,0.36,0,0,0.18,0.18,0,0.18,Matches,5c4db221
2086,Danny Pugh,eng ENG,DFMF,Stoke City,eng Premier League,27,1982,10,5,528,5.9,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,7f60e79c
2087,Grégory Pujol,fr FRA,FW,Valenciennes,fr Ligue 1,30,1980,33,33,2878,32,0.53,0.09,0.53,0,0.03,0.06,0,0.53,0.09,0.63,0.53,0.63,Matches,fa669152
2088,Cristian Pulhac,ro ROU,DF,Hércules,es La Liga,25,1984,9,9,759,8.4,0,0,0,0,0,0.48,0.12,0,0,0,0,0,Matches,b68a705d
2089,Jorge Pulido,es ESP,DF,Atlético Madrid,es La Liga,19,1991,2,2,180,2,0,0,0,0,0,1,0,0,0,0,0,0,Matches,978cd030
2090,Nico Pulzetti,it ITA,MF,Bari,it Serie A,26,1984,15,11,887,9.9,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,d3b19afe
2091,Nico Pulzetti,it ITA,MF,Chievo,it Serie A,26,1984,7,3,219,2.4,0.42,0,0.42,0,0,0.42,0,0.41,0,0.41,0.41,0.41,Matches,d3b19afe
2092,Francisco Puñal,es ESP,MF,Osasuna,es La Liga,34,1975,33,32,2825,31.4,0,0.1,0,0,0,0.51,0,0,0.1,0.1,0,0.1,Matches,408ec22e
2093,Jason Puncheon,eng ENG,MF,Blackpool,eng Premier League,24,1986,11,6,647,7.2,0.42,0,0.42,0,0,0,0,0.42,0,0.42,0.42,0.42,Matches,fd3f57ce
2094,Anton Putsila,by BLR,MF,Freiburg,de Bundesliga,23,1987,25,21,1760,19.6,0,0.1,0,0,0,0.31,0,0,0.1,0.1,0,0.1,Matches,1f367ca1
2095,Sébastien Puygrenier,fr FRA,DF,Monaco,fr Ligue 1,28,1982,31,28,2510,27.9,0.04,0.04,0.04,0,0,0.25,0.04,0.04,0.04,0.07,0.04,0.07,Matches,13b1fd46
2096,Carles Puyol,es ESP,DF,Barcelona,es La Liga,32,1978,17,17,1381,15.3,0.07,0,0.07,0,0,0.2,0,0.07,0,0.07,0.07,0.07,Matches,7c0bda9b
2097,Fabio Quagliarella,it ITA,FW,Juventus,it Serie A,27,1983,17,17,1305,14.5,0.62,0.14,0.62,0,0,0,0,0.62,0.14,0.76,0.62,0.76,Matches,ee4f2f3b
2098,Abeiku Quansah,gh GHA,FWMF,Nice,fr Ligue 1,19,1990,5,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b32246dc
2099,Julien Quercia,fr FRA,FWMF,Auxerre,fr Ligue 1,23,1986,19,14,1212,13.5,0.3,0.15,0.3,0,0,0.07,0,0.3,0.15,0.45,0.3,0.45,Matches,3ab6b24e
2100,Franck Queudrue,fr FRA,DF,Lens,fr Ligue 1,31,1978,9,8,576,6.4,0,0.16,0,0,0,0.16,0,0,0.16,0.16,0,0.16,Matches,4b7d3170
2101,Fouad Rachid,km COM,MF,Nancy,fr Ligue 1,18,1991,2,0,31,0.3,0,0,0,0,0,3.33,0,0,0,0,0,0,Matches,6d886ca8
2102,Paul Rachubka,eng ENG,GK,Blackpool,eng Premier League,29,1981,2,1,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f3229025
2103,Ivan Radovanović,rs SRB,DFMF,Bologna,it Serie A,21,1988,10,6,449,5,0,0,0,0,0,0.6,0,0,0,0,0,0,Matches,023937a9
2104,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,23,1986,26,26,2265,25.2,0,0,0,0,0,0.2,0.04,0,0,0,0,0,Matches,53de807a
2105,Rafa,es ESP,DFMF,Getafe,es La Liga,25,1985,19,17,1542,17.1,0,0,0,0,0,0.47,0.06,0,0,0,0,0,Matches,0b89dbcc
2106,Rafael,br BRA,DFMF,Manchester Utd,eng Premier League,20,1990,16,15,1198,13.3,0,0.08,0,0,0,0.23,0.08,0,0.08,0.08,0,0.08,Matches,9a1f2e1c
2107,Rafinha,br BRA,DF,Genoa,it Serie A,24,1985,34,28,2615,29.1,0.07,0.03,0.07,0,0,0.27,0.03,0.07,0.03,0.1,0.07,0.1,Matches,d003e213
2108,Daniele Ragatzu,it ITA,FW,Cagliari,it Serie A,18,1991,18,4,481,5.3,0.19,0,0.19,0,0,0.19,0,0.19,0,0.19,0.19,0.19,Matches,282b3a4d
2109,Andrea Raggi,it ITA,DF,Bari,it Serie A,26,1984,16,14,1233,13.7,0,0,0,0,0,0.22,0,0,0,0,0,0,Matches,bd4f5f94
2110,Alexandre Raineau,fr FRA,DFMF,Caen,fr Ligue 1,24,1986,23,21,1971,21.9,0,0.05,0,0,0,0.09,0,0,0.05,0.05,0,0.05,Matches,19b62821
2111,Ivan Rakitić,hr CRO,MF,Schalke 04,de Bundesliga,22,1988,16,14,1208,13.4,0.07,0.22,0.07,0,0,0,0,0.07,0.22,0.3,0.07,0.3,Matches,89f951b5
2112,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,22,1988,13,13,1091,12.1,0.41,0.08,0.41,0,0,0.08,0,0.41,0.08,0.49,0.41,0.49,Matches,89f951b5
2113,Ulrich Ramé,fr FRA,GK,Bordeaux,fr Ligue 1,37,1972,3,2,145,1.6,0,0,0,0,0,0.63,0,0,0,0,0,0,Matches,3a95880b
2114,Adil Rami,fr FRA,DF,Lille,fr Ligue 1,24,1985,36,36,3221,35.8,0,0.06,0,0,0,0.14,0,0,0.06,0.06,0,0.06,Matches,8dbff17c
2115,Ramires,br BRA,MF,Chelsea,eng Premier League,23,1987,29,22,1933,21.5,0.09,0,0.09,0,0,0.33,0,0.09,0,0.09,0.09,0.09,Matches,4cce2c67
2116,Gastón Ramírez,uy URU,FWMF,Bologna,it Serie A,19,1990,25,16,1540,17.1,0.23,0.12,0.23,0,0,0.35,0.06,0.23,0.12,0.35,0.23,0.35,Matches,2c851997
2117,Iván Ramis,es ESP,DF,Mallorca,es La Liga,25,1984,33,33,2917,32.4,0.09,0,0.06,0.03,0.06,0.19,0,0.09,0,0.09,0.06,0.06,Matches,d2be40f2
2118,Edu Ramos,es ESP,MF,Málaga,es La Liga,18,1992,5,1,106,1.2,0,0,0,0,0,0.83,0,0,0,0,0,0,Matches,e6793b40
2119,Marco Ramos,pt POR,DF,Lens,fr Ligue 1,27,1983,3,2,168,1.9,0,0,0,0,0,1.05,0,0,0,0,0,0,Matches,f6b39d2e
2120,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,24,1986,31,30,2703,30,0.1,0.07,0.07,0.03,0.03,0.37,0.03,0.1,0.07,0.17,0.07,0.13,Matches,08511d65
2121,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,19,1990,7,5,354,3.9,0.26,0,0.26,0,0,0.26,0,0.25,0,0.25,0.25,0.25,Matches,ef619b0b
2122,Luigi Rana,it ITA,FW,Bari,it Serie A,23,1986,3,2,122,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,68733dcf
2123,Dimitar Rangelov,bg BUL,FWMF,Dortmund,de Bundesliga,27,1983,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4f97290c
2124,Nile Ranger,eng ENG,FW,Newcastle Utd,eng Premier League,19,1991,24,1,588,6.5,0,0.15,0,0,0,0.31,0,0,0.15,0.15,0,0.15,Matches,161e95ac
2125,Andrea Ranocchia,it ITA,DF,Genoa,it Serie A,22,1988,16,16,1314,14.6,0.14,0.07,0.14,0,0,0,0,0.14,0.07,0.21,0.14,0.21,Matches,539230cf
2126,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,22,1988,18,17,1483,16.5,0.06,0.06,0.06,0,0,0.12,0,0.06,0.06,0.12,0.06,0.12,Matches,539230cf
2127,Edson Ratinho,br BRA,DFMF,Mallorca,es La Liga,24,1986,7,7,573,6.4,0,0,0,0,0,0.47,0,0,0,0,0,0,Matches,1f59bef7
2128,Raúl,es ESP,FW,Schalke 04,de Bundesliga,33,1977,34,34,2886,32.1,0.4,0.09,0.4,0,0,0.06,0,0.41,0.09,0.5,0.41,0.5,Matches,2b81295d
2129,Konstantin Rausch,ru RUS,DFMF,Hannover 96,de Bundesliga,20,1990,34,34,2824,31.4,0.16,0.16,0.16,0,0,0.03,0,0.16,0.16,0.32,0.16,0.32,Matches,6435e737
2130,Yoric Ravet,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,20,1989,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4d74201d
2131,Abdul Razak,ci CIV,MF,Manchester City,eng Premier League,17,1992,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5e61927c
2132,Enzo Reale,fr FRA,MF,Lyon,fr Ligue 1,18,1991,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,03afb275
2133,Recio,es ESP,MF,Málaga,es La Liga,19,1991,23,18,1624,18,0.11,0.06,0.11,0,0,0.17,0,0.11,0.06,0.17,0.11,0.17,Matches,54073b28
2134,Adrien Regattin,ma MAR,FWMF,Toulouse,fr Ligue 1,18,1991,3,0,31,0.3,0,0,0,0,0,3.33,0,0,0,0,0,0,Matches,b87a2715
2135,Andy Reid,ie IRL,MF,Blackpool,eng Premier League,28,1982,5,2,190,2.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8c4c0cf8
2136,Andy Reid,ie IRL,MF,Sunderland,eng Premier League,28,1982,2,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8c4c0cf8
2137,Steven Reid,ie IRL,DFMF,West Brom,eng Premier League,29,1981,23,13,1287,14.3,0.07,0.35,0.07,0,0,0.21,0,0.07,0.35,0.42,0.07,0.42,Matches,e26f852b
2138,Winston Reid,nz NZL,DF,West Ham,eng Premier League,22,1988,7,3,407,4.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,562eed5c
2139,Manolo Reina,es ESP,GK,Levante,es La Liga,25,1985,18,18,1620,18,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,605eb473
2140,Pepe Reina,es ESP,GK,Liverpool,eng Premier League,27,1982,38,38,3420,38,0,0,0,0,0,0.11,0,0,0,0,0,0,Matches,e358587b
2141,Stefan Reinartz,de GER,DFMF,Leverkusen,de Bundesliga,21,1989,31,29,2637,29.3,0.07,0.07,0.07,0,0,0.24,0,0.07,0.07,0.14,0.07,0.14,Matches,768cdec1
2142,Stefan Reisinger,de GER,FW,Freiburg,de Bundesliga,28,1981,22,3,677,7.5,0.53,0.53,0.53,0,0,0.27,0,0.53,0.53,1.06,0.53,1.06,Matches,a1248246
2143,Loïc Rémy,fr FRA,FW,Nice,fr Ligue 1,23,1987,2,2,179,2,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches,5c2da10f
2144,Loïc Rémy,fr FRA,FW,Marseille,fr Ligue 1,23,1987,31,24,2155,23.9,0.63,0.13,0.63,0,0,0,0.04,0.63,0.13,0.75,0.63,0.75,Matches,5c2da10f
2145,Renato,br BRA,MF,Sevilla,es La Liga,31,1979,24,13,1277,14.2,0.14,0.14,0.14,0,0,0.07,0,0.14,0.14,0.28,0.14,0.28,Matches,dc4d83fe
2146,Michael Rensing,de GER,GK,Köln,de Bundesliga,26,1984,17,17,1530,17,0,0,0,0,0,0.12,0,0,0,0,0,0,Matches,c476b0c0
2147,Nigel Reo-Coker,eng ENG,MF,Aston Villa,eng Premier League,26,1984,30,24,2071,23,0,0,0,0,0,0.22,0,0,0,0,0,0,Matches,110d0643
2148,Marco Reus,de GER,FWMF,M'Gladbach,de Bundesliga,21,1989,32,32,2849,31.7,0.32,0.19,0.32,0,0,0.28,0,0.32,0.19,0.51,0.32,0.51,Matches,36a3ff67
2149,Anthony Réveillère,fr FRA,DF,Lyon,fr Ligue 1,30,1979,35,35,3064,34,0,0.06,0,0,0,0.18,0.03,0,0.06,0.06,0,0.06,Matches,8ad24039
2150,Franck Ribéry,fr FRA,FWMF,Bayern Munich,de Bundesliga,27,1983,25,22,1965,21.8,0.32,0.55,0.32,0,0,0.23,0,0.32,0.55,0.87,0.32,0.87,Matches,f61c7c4e
2151,Ricardo,es ESP,GK,Osasuna,es La Liga,38,1971,38,38,3420,38,0,0,0,0,0,0.05,0,0,0,0,0,0,Matches,2fe713ed
2152,Adrián Ricchiuti,it ITA,MF,Catania,it Serie A,32,1978,31,19,1798,20,0.05,0.15,0.05,0,0,0,0,0.05,0.15,0.2,0.05,0.2,Matches,2bf5418e
2153,Micah Richards,eng ENG,DF,Manchester City,eng Premier League,22,1988,18,16,1399,15.5,0.06,0.06,0.06,0,0,0.26,0,0.06,0.06,0.13,0.06,0.13,Matches,ff87875a
2154,Kieran Richardson,eng ENG,DFMF,Sunderland,eng Premier League,25,1984,26,23,2039,22.7,0.18,0.13,0.18,0,0,0.4,0,0.18,0.13,0.31,0.18,0.31,Matches,d2bf40b4
2155,Teddy Richert,fr FRA,GK,Sochaux,fr Ligue 1,35,1974,15,15,1305,14.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,18b03203
2156,Sam Ricketts,wls WAL,DF,Bolton,eng Premier League,28,1981,17,14,1392,15.5,0,0,0,0,0,0.13,0,0,0,0,0,0,Matches,3f8ef948
2157,Liam Ridgewell,eng ENG,DF,Birmingham City,eng Premier League,26,1984,36,36,3174,35.3,0.11,0,0.11,0,0,0.17,0.03,0.11,0,0.11,0.11,0.11,Matches,7c9e057e
2158,Sascha Riether,de GER,DFMF,Wolfsburg,de Bundesliga,27,1983,28,28,2331,25.9,0.08,0.08,0.08,0,0,0,0,0.08,0.08,0.15,0.08,0.15,Matches,3cb009c5
2159,Baltasar Rigo,es ESP,DF,Almería,es La Liga,25,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b80570db
2160,Luca Rigoni,it ITA,MF,Chievo,it Serie A,25,1984,29,27,2343,26,0.04,0.04,0.04,0,0,0.42,0.04,0.04,0.04,0.08,0.04,0.08,Matches,4dba2a97
2161,Nicola Rigoni,it ITA,MF,Palermo,it Serie A,19,1990,4,1,131,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e327bd76
2162,Riki,es ESP,FW,La Coruña,es La Liga,29,1980,19,8,850,9.4,0.32,0.32,0.21,0.11,0.11,0.21,0,0.32,0.32,0.64,0.21,0.53,Matches,ab21507f
2163,Michele Rinaldi,it ITA,DF,Bari,it Serie A,23,1987,6,2,367,4.1,0,0,0,0,0,0.49,0,0,0,0,0,0,Matches,77de1ac4
2164,Leandro Rinaudo,it ITA,DF,Juventus,it Serie A,27,1983,1,1,74,0.8,0,0,0,0,0,1.25,0,0,0,0,0,0,Matches,26536bf4
2165,Tomás Rincón,ve VEN,MF,Hamburger SV,de Bundesliga,22,1988,19,12,1164,12.9,0,0,0,0,0,0.16,0,0,0,0,0,0,Matches,f1cfc209
2166,Pedro Ríos,es ESP,MF,Getafe,es La Liga,28,1981,31,27,2218,24.6,0.28,0.12,0.28,0,0,0.2,0,0.28,0.12,0.41,0.28,0.41,Matches,96ef8f9f
2167,Roope Riski,fi FIN,FW,Cesena,it Serie A,18,1991,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,72dacad9
2168,Andrea Rispoli,it ITA,DFMF,Lecce,it Serie A,21,1988,13,9,806,9,0,0,0,0,0,0.44,0,0,0,0,0,0,Matches,39ee6cb6
2169,Marcel Risse,de GER,DFFW,Mainz 05,de Bundesliga,20,1989,25,12,1285,14.3,0.07,0.21,0.07,0,0,0,0,0.07,0.21,0.28,0.07,0.28,Matches,140afefb
2170,Diego Rivas,es ESP,MF,Real Sociedad,es La Liga,30,1980,32,31,2564,28.5,0.07,0,0.07,0,0,0.32,0,0.07,0,0.07,0.07,0.07,Matches,eecf46bc
2171,Emanuel Rivas,ar ARG,MF,Bari,it Serie A,27,1983,22,9,923,10.3,0.1,0.19,0.1,0,0,0.1,0,0.1,0.2,0.29,0.1,0.29,Matches,ba306a1a
2172,Alberto Rivera,es ESP,MF,Sporting Gijón,es La Liga,32,1978,30,30,2545,28.3,0,0.07,0,0,0,0.18,0,0,0.07,0.07,0,0.07,Matches,7002b605
2173,Cristian Riveros,py PAR,MF,Sunderland,eng Premier League,27,1982,12,5,503,5.6,0.18,0,0.18,0,0,0.18,0,0.18,0,0.18,0.18,0.18,Matches,49ad3514
2174,Stiven Rivić,hr CRO,MF,Kaiserslautern,de Bundesliga,24,1985,12,7,616,6.8,0.29,0.15,0.29,0,0,0.44,0,0.29,0.15,0.44,0.29,0.44,Matches,a6d3d511
2175,Emmanuel Rivière,fr FRA,FW,Saint-Étienne,fr Ligue 1,20,1990,35,31,2682,29.8,0.27,0.2,0.27,0,0,0.07,0,0.27,0.2,0.47,0.27,0.47,Matches,2bae5658
2176,Arjen Robben,nl NED,FWMF,Bayern Munich,de Bundesliga,26,1984,14,13,1130,12.6,0.95,0.63,0.95,0,0,0.24,0.08,0.96,0.64,1.59,0.96,1.59,Matches,9586899
2177,Fabien Robert,fr FRA,FWMF,Lorient,fr Ligue 1,21,1989,4,0,122,1.4,0.71,0,0.71,0,0,0.71,0,0.74,0,0.74,0.74,0.74,Matches,34689a0c
2178,Sergi Roberto,es ESP,DFMF,Barcelona,es La Liga,18,1992,1,1,90,1,0,,0,0,,0,0,0,,,0,,Matches,335fa267
2179,Zé Roberto,br BRA,DFMF,Hamburger SV,de Bundesliga,36,1974,31,31,2743,30.5,0.03,0.3,0,0.03,0.03,0.16,0,0.03,0.3,0.33,0,0.3,Matches,c332aacf
2180,Jason Roberts,gd GRN,FW,Blackburn,eng Premier League,32,1978,25,13,1490,16.6,0.3,0.24,0.3,0,0,0.12,0,0.3,0.24,0.54,0.3,0.54,Matches,62487637
2181,Robinho,br BRA,FWMF,Milan,it Serie A,26,1984,34,26,2328,25.9,0.54,0.08,0.54,0,0,0.08,0,0.54,0.08,0.62,0.54,0.62,Matches,f034613c
2182,Jack Robinson,eng ENG,DF,Liverpool,eng Premier League,16,1993,2,1,147,1.6,0,0,0,0,0,0.63,0,0,0,0,0,0,Matches,7399c7a8
2183,Paul Robinson,eng ENG,GK,Blackburn,eng Premier League,30,1979,36,36,3195,35.5,0,0.03,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches,3515ba56
2184,Paul Robinson,eng ENG,DF,Bolton,eng Premier League,31,1978,35,35,3150,35,0,0.03,0,0,0,0.2,0,0,0.03,0.03,0,0.03,Matches,80cdbbe1
2185,Miquel Robusté,es ESP,DF,Levante,es La Liga,25,1985,7,4,424,4.7,0,0,0,0,0,0.64,0,0,0,0,0,0,Matches,4be9a341
2186,Romain Rocchi,fr FRA,MF,Arles-Avignon,fr Ligue 1,28,1981,17,13,1251,13.9,0,0,0,0,0,0.14,0,0,0,0,0,0,Matches,62f07cc1
2187,Tommaso Rocchi,it ITA,FWMF,Lazio,it Serie A,32,1977,17,6,554,6.2,0.48,0.48,0.48,0,0,0,0,0.49,0.49,0.97,0.49,0.97,Matches,9.28E+11
2188,David Rochela,es ESP,DF,La Coruña,es La Liga,20,1990,2,2,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ac3499f5
2189,Rubén Rochina,es ESP,FWMF,Blackburn,eng Premier League,19,1991,4,1,118,1.3,0,0,0,0,0,0.77,0,0,0,0,0,0,Matches,ecd8c01e
2190,Hugo Rodallega,co COL,FW,Wigan Athletic,eng Premier League,25,1985,36,34,3025,33.6,0.27,0.03,0.27,0,0,0.12,0.03,0.27,0.03,0.3,0.27,0.3,Matches,9683d0b2
2191,Héctor Rodas,es ESP,DF,Levante,es La Liga,22,1988,5,5,408,4.5,0,0,0,0,0,0.44,0,0,0,0,0,0,Matches,dcdd3a95
2192,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,19,1990,11,11,849,9.4,0.21,0,0.21,0,0,0.43,0.11,0.21,0,0.21,0.21,0.21,Matches,e12b0b5b
2193,Rodnei,br BRA,DF,Kaiserslautern,de Bundesliga,24,1985,26,26,2340,26,0.08,0.04,0.08,0,0,0.04,0,0.08,0.04,0.12,0.08,0.12,Matches,86aab4db
2194,Rodri,es ESP,DF,Hércules,es La Liga,25,1984,13,10,1043,11.6,0,0,0,0,0,0.43,0,0,0,0,0,0,Matches,7fa4aa89
2195,Rodri,es ESP,FW,Sevilla,es La Liga,20,1990,5,2,224,2.5,0,0,0,0,0,0.8,0,0,0,0,0,0,Matches,5200dce9
2196,Rodrigo,es ESP,FWMF,Bolton,eng Premier League,19,1991,17,4,503,5.6,0.18,0.18,0.18,0,0,0,0,0.18,0.18,0.36,0.18,0.36,Matches,1fb1c435
2197,Alejandro Rodríguez,es ESP,FW,Cesena,it Serie A,19,1991,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7602ddf6
2198,Gonzalo Rodríguez,ar ARG,DF,Villarreal,es La Liga,26,1984,23,20,1810,20.1,0.05,0,0.05,0,0,0.25,0.05,0.05,0,0.05,0.05,0.05,Matches,46e6fea3
2199,Juan Rodríguez,es ESP,MF,La Coruña,es La Liga,28,1982,31,29,2563,28.5,0.04,0.07,0.04,0,0,0.32,0.04,0.04,0.07,0.11,0.04,0.11,Matches,25c3c939
2200,Maxi Rodríguez,ar ARG,FWMF,Liverpool,eng Premier League,29,1981,28,24,2034,22.6,0.44,0,0.44,0,0,0.09,0,0.44,0,0.44,0.44,0.44,Matches,4f06b1e0
2201,Raúl Rodríguez,es ESP,DF,Espanyol,es La Liga,22,1987,10,8,754,8.4,0,0,0,0,0,0.24,0,0,0,0,0,0,Matches,815a6c71
2202,Vicente Rodríguez,es ESP,FWMF,Valencia,es La Liga,29,1981,14,5,569,6.3,0.16,0,0.16,0,0,0.16,0,0.16,0,0.16,0.16,0.16,Matches,73b8c719
2203,Jack Rodwell,eng ENG,DFMF,Everton,eng Premier League,19,1991,24,14,1420,15.8,0,0.06,0,0,0,0.32,0,0,0.06,0.06,0,0.06,Matches,a07579ee
2204,Simon Rolfes,de GER,MF,Leverkusen,de Bundesliga,28,1982,28,21,1900,21.1,0.24,0.14,0.24,0,0,0.05,0,0.24,0.14,0.38,0.24,0.38,Matches,be7e7400
2205,Flavio Roma,it ITA,GK,Milan,it Serie A,36,1974,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,46fc6ca6
2206,Alaixys Romao,tg TOG,DFMF,Lorient,fr Ligue 1,26,1984,33,33,2925,32.5,0.03,0.03,0.03,0,0,0.37,0.03,0.03,0.03,0.06,0.03,0.06,Matches,0aa874f4
2207,Romaric,ci CIV,MF,Sevilla,es La Liga,27,1983,26,19,1557,17.3,0.06,0.23,0.06,0,0,0.29,0,0.06,0.23,0.29,0.06,0.29,Matches,9bb5c5e0
2208,Jaime Romero,es ESP,FWMF,Bari,it Serie A,20,1990,10,5,451,5,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,e28205f4
2209,Oriol Romeu,es ESP,MF,Barcelona,es La Liga,18,1991,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4b511457
2210,Ronaldinho,br BRA,FWMF,Milan,it Serie A,30,1980,11,7,608,6.8,0,0.44,0,0,0,0,0,0,0.44,0.44,0,0.44,Matches,34edcab0
2211,Cristiano Ronaldo,pt POR,FWMF,Real Madrid,es La Liga,25,1985,34,32,2914,32.4,1.23,0.28,0.99,0.25,0.25,0.06,0,1.24,0.28,1.51,0.99,1.27,Matches,dea698d9
2212,Salomón Rondón,ve VEN,FW,Málaga,es La Liga,20,1989,30,28,2417,26.9,0.52,0.07,0.52,0,0,0.07,0,0.52,0.07,0.6,0.52,0.6,Matches,b318a643
2213,Wayne Rooney,eng ENG,FWMF,Manchester Utd,eng Premier League,24,1985,28,25,2225,24.7,0.45,0.45,0.32,0.12,0.16,0.2,0,0.44,0.44,0.89,0.32,0.77,Matches,f07be45a
2214,Hélder Rosário,pt POR,DF,Málaga,es La Liga,30,1980,3,3,245,2.7,0,0,0,0,0,0.37,0.37,0,0,0,0,0,Matches,f0d5e080
2215,Antonio Rosati,it ITA,GK,Lecce,it Serie A,27,1983,38,37,3367,37.4,0,0,0,0,0,0.08,0,0,0,0,0,0,Matches,28a15394
2216,Danny Rose,eng ENG,DFMF,Tottenham,eng Premier League,20,1990,4,4,350,3.9,0,0.26,0,0,0,0,0,0,0.26,0.26,0,0.26,Matches,89d10e53
2217,Markus Rosenberg,se SWE,FW,Racing Sant,es La Liga,27,1982,33,29,2391,26.6,0.34,0,0.34,0,0.04,0.34,0.04,0.34,0,0.34,0.34,0.34,Matches,5faa73aa
2218,Jan Rosenthal,de GER,FWMF,Freiburg,de Bundesliga,24,1986,22,19,1579,17.5,0.29,0,0.29,0,0,0.06,0,0.28,0,0.28,0.28,0.28,Matches,feff3bb7
2219,Aleandro Rosi,it ITA,DFMF,Roma,it Serie A,23,1987,16,7,791,8.8,0.11,0,0.11,0,0,0.8,0,0.11,0,0.11,0.11,0.11,Matches,1b729ba2
2220,Tomáš Rosický,cz CZE,MF,Arsenal,eng Premier League,29,1980,21,8,938,10.4,0,0.1,0,0,0.1,0.29,0,0,0.1,0.1,0,0.1,Matches,dbb688e3
